max_break,first_before,vol_lo,vol_hi,mv_lo,mv_hi,auction_lo,auction_hi,range_lo,market_fb_lo,market_fb_hi,idx_open_lo,exclude_y_one_word,rank,rank_asc,top_n,tp,sl,cost,train_n,train_days,train_per_day,train_win,train_avg,train_pf,test_n,test_days,test_per_day,test_win,test_avg,test_pf,full_n,full_win,score
0,0,1.0,6.0,15.0,220.0,-0.08,-0.02,0.0,15,250,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1160,434,2.672811059907834,0.871551724137931,0.003389905609583637,1.590621090772593,625,235,2.6595744680851063,0.8944,0.005156236167682364,2.2175395993548666,1785,0.8795518207282913,4.432983717922606
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.015,20,160,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1156,423,2.7328605200945626,0.8814878892733564,0.003810397564983818,1.7030590558323118,648,235,2.7574468085106383,0.8873456790123457,0.004926951534574987,2.1222668939387663,1804,0.8835920177383592,4.432707234014532
0,0,1.0,6.0,15.0,220.0,-0.08,-0.02,0.0,20,160,-1.0,True,auction_pct,True,3,0.012,0.0,0.0015,1124,418,2.688995215311005,0.8709964412811388,0.003329483560881957,1.5746975832153056,628,236,2.6610169491525424,0.8949044585987261,0.005181763701913181,2.229440527437272,1752,0.8795662100456622,4.4326321654332554
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.0,15,250,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1201,442,2.7171945701357467,0.880932556203164,0.0037265306334280227,1.677707363153321,652,236,2.76271186440678,0.8880368098159509,0.0049611420159579615,2.1370304897226884,1853,0.8834322719913653,4.4313711817765755
0,0,1.0,6.0,25.0,100.0,-0.08,-0.02,0.015,20,160,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,987,398,2.479899497487437,0.8642350557244174,0.0031768315627867766,1.540394394926518,538,224,2.4017857142857144,0.8921933085501859,0.005318228100602923,2.313207059120948,1525,0.8740983606557376,4.429990292581785
0,0,0.7,8.0,25.0,100.0,-0.08,-0.02,0.0,20,160,-1.0,True,auction_pct,True,3,0.015,0.0,0.0015,1043,408,2.5563725490196076,0.8427612655800575,0.0043148557803716295,1.6131475015394747,580,231,2.5108225108225106,0.8655172413793103,0.0067417305979313065,2.373415490575732,1623,0.8508934072704868,4.429423493734681
0,0,0.7,8.0,20.0,160.0,-0.08,-0.02,0.015,15,250,-1.0,True,auction_pct,True,3,0.015,0.0,0.0015,1180,441,2.675736961451247,0.8559322033898306,0.005091759547063292,1.7924119875801436,638,237,2.691983122362869,0.8620689655172413,0.006232268256126572,2.1595485695751955,1818,0.858085808580858,4.429236285317543
0,0,0.7,8.0,25.0,100.0,-0.08,-0.02,0.015,15,250,-0.02,True,auction_pct,True,3,0.015,0.0,0.0015,1074,425,2.5270588235294116,0.8435754189944135,0.0044067821926408925,1.6334300159252182,575,230,2.5,0.8643478260869565,0.006687118068877462,2.351680303337291,1649,0.8508186779866586,4.427476663652278
0,0,1.0,6.0,15.0,220.0,-0.08,-0.02,0.015,20,160,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1118,417,2.6810551558753,0.8711985688729875,0.003355521603507024,1.5816050085512692,622,234,2.658119658119658,0.8938906752411575,0.0051304623871406396,2.205638671272461,1740,0.8793103448275862,4.426543350549822
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.0,20,160,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1158,423,2.7375886524822697,0.8808290155440415,0.003708690032025458,1.672525237175425,649,235,2.7617021276595746,0.8875192604006163,0.004935538666262853,2.125957792884747,1807,0.8832318760376314,4.426233171629763
