open_lo,open_hi,lbc_lo,lbc_hi,zbc_max,mv_lo,mv_hi,fbt_max,plate_min,top_n,tp,sl,cost,rank,require_not_one_word,n,days,win_rate,avg_ret,sum_ret,max_dd,tp_share,in_n,in_wr,in_avg,oos_n,oos_wr,oos_avg
2.5,5.5,1,2,0,20,150,103000,1,1,0.008,0.0,0.0015,open_pct,True,82,82,0.8048780487804879,-0.009909870808357783,-0.8126094062853382,-0.6049762998691186,0.8048780487804879,65,0.8307692307692308,-0.007806801650547761,17,0.7058823529411765,-0.017951017588219625
2.5,5.5,1,3,1,25,120,100000,1,2,0.02,0.0,0.0015,score,True,41,37,0.8048780487804879,-0.0005683291672014796,-0.023301495855260663,-0.2096350274939488,0.7804878048780488,23,0.782608695652174,-0.002378576330885972,18,0.8333333333333334,0.0017447644308398165
2.5,5.5,1,4,0,20,150,100000,1,2,0.02,0.0,0.0015,open_pct,True,41,40,0.8048780487804879,-0.0005683291672014796,-0.023301495855260663,-0.19356786866235165,0.7804878048780488,29,0.8275862068965517,0.0019411291168835376,12,0.75,-0.006632853353740274
2.5,5.5,1,4,0,20,150,100000,1,3,0.02,0.0,0.0015,open_pct,True,41,40,0.8048780487804879,-0.0005683291672014796,-0.023301495855260663,-0.19356786866235165,0.7804878048780488,29,0.8275862068965517,0.0019411291168835376,12,0.75,-0.006632853353740274
2.5,5.5,1,3,1,25,120,100000,1,2,0.02,0.0,0.0015,open_pct,True,41,37,0.8048780487804879,-0.0005683291672014802,-0.02330149585526069,-0.2096350274939488,0.7804878048780488,23,0.782608695652174,-0.002378576330885972,18,0.8333333333333334,0.001744764430839816
2.5,5.5,1,4,0,20,150,100000,1,2,0.02,0.0,0.0015,score,True,41,40,0.8048780487804879,-0.0005683291672014802,-0.02330149585526069,-0.19356786866235165,0.7804878048780488,29,0.8275862068965517,0.0019411291168835376,12,0.75,-0.006632853353740274
2.5,5.5,1,4,0,20,150,100000,1,3,0.02,0.0,0.0015,score,True,41,40,0.8048780487804879,-0.0005683291672014802,-0.02330149585526069,-0.19356786866235165,0.7804878048780488,29,0.8275862068965517,0.0019411291168835376,12,0.75,-0.006632853353740274
2.5,5.5,1,4,0,20,150,100000,1,2,0.015,0.0,0.0015,score,True,41,40,0.8048780487804879,-0.004265867995614789,-0.17490058782020634,-0.21564218361192322,0.8048780487804879,29,0.8275862068965517,-0.0017347016405283812,12,0.75,-0.010382853353740276
2.5,5.5,1,4,0,20,150,100000,1,2,0.015,0.0,0.0015,open_pct,True,41,40,0.8048780487804879,-0.004265867995614789,-0.17490058782020634,-0.21564218361192322,0.8048780487804879,29,0.8275862068965517,-0.0017347016405283812,12,0.75,-0.010382853353740276
2.5,5.5,1,4,0,20,150,100000,1,3,0.015,0.0,0.0015,score,True,41,40,0.8048780487804879,-0.004265867995614789,-0.17490058782020634,-0.21564218361192322,0.8048780487804879,29,0.8275862068965517,-0.0017347016405283812,12,0.75,-0.010382853353740276
2.5,5.5,1,4,0,20,150,100000,1,3,0.015,0.0,0.0015,open_pct,True,41,40,0.8048780487804879,-0.004265867995614789,-0.17490058782020634,-0.21564218361192322,0.8048780487804879,29,0.8275862068965517,-0.0017347016405283812,12,0.75,-0.010382853353740276
2.5,5.5,1,3,1,25,120,100000,1,2,0.015,0.0,0.0015,score,True,41,37,0.8048780487804879,-0.00426586799561479,-0.17490058782020637,-0.23639858809079228,0.8048780487804879,23,0.782608695652174,-0.005708971633709696,18,0.8333333333333334,-0.0024219022358268508
2.5,5.5,1,3,1,25,120,100000,1,2,0.015,0.0,0.0015,open_pct,True,41,37,0.8048780487804879,-0.00426586799561479,-0.17490058782020637,-0.23639858809079228,0.8048780487804879,23,0.782608695652174,-0.005708971633709696,18,0.8333333333333334,-0.00242190223582685
2.0,6.0,1,3,0,25,120,100000,2,1,0.012,0.0,0.0015,open_pct,True,41,41,0.8048780487804879,-0.005028140923059156,-0.2061537778454254,-0.24325728260025226,0.8048780487804879,33,0.8181818181818182,-0.00463007047606527,8,0.75,-0.006670181516908936
2.0,6.0,1,2,0,20,150,100000,2,1,0.012,0.0,0.0015,open_pct,True,41,41,0.8048780487804879,-0.005028140923059157,-0.20615377784542543,-0.24648369501105305,0.8048780487804879,33,0.8181818181818182,-0.004630070476065271,8,0.75,-0.0066701815169089365
2.0,6.0,1,2,0,20,150,100000,2,1,0.012,0.0,0.0015,score,True,41,41,0.8048780487804879,-0.006605076709547544,-0.2708081450914493,-0.29034046958848136,0.8048780487804879,33,0.8484848484848485,-0.0021974685951875288,8,0.625,-0.024786460181282617
2.0,6.0,1,3,0,25,120,100000,2,1,0.01,0.0,0.0015,score,True,41,41,0.8048780487804879,-0.009243484517937942,-0.3789828652354556,-0.35357660953117553,0.8048780487804879,33,0.8484848484848485,-0.005172460114702869,8,0.625,-0.026036460181282615
2.5,5.5,1,4,1,20,150,140000,2,2,0.015,0.0,0.0015,score,True,804,410,0.804726368159204,-0.0009934158728079764,-0.798706361737613,-0.4906123478641432,0.804726368159204,719,0.8136300417246175,-0.00021349605271473522,85,0.7294117647058823,-0.007590619998067273
2.5,5.5,1,3,1,20,150,140000,1,2,0.015,0.0,0.0015,open_pct,True,809,412,0.8046971569839307,0.0007333159274144036,0.5932525852782525,-0.28056212731906516,0.8034610630407911,719,0.8066759388038943,0.0009873223151293626,90,0.7888888888888889,-0.0012959128811084355
2.5,5.5,1,4,1,20,150,140000,1,2,0.015,0.0,0.0015,score,True,809,412,0.8046971569839307,-0.0010930204923845755,-0.8842535783391215,-0.5093546771466092,0.8046971569839307,719,0.8136300417246175,-0.00021349605271473522,90,0.7333333333333333,-0.00811944351596919
2.5,5.5,1,2,1,20,150,140000,2,3,0.015,0.0,0.0015,score,True,1152,410,0.8046875,-0.0006247161697986246,-0.7196730276080155,-0.4144410794325367,0.8046875,1037,0.81099324975892,-7.170657078275562e-05,115,0.7478260869565218,-0.005611420119185198
1.5,7.0,1,4,0,25,120,140000,1,3,0.008,0.0,0.0015,open_pct,True,215,154,0.8046511627906977,-0.01016314653196566,-2.185076504372617,-0.8134562289997633,0.8046511627906977,160,0.81875,-0.009311318725071818,55,0.7636363636363637,-0.012641191061111385
2.0,4.5,1,4,0,20,150,103000,2,1,0.012,0.0,0.0015,score,True,87,87,0.8045977011494253,-0.003915572656178578,-0.34065482108753625,-0.4134223771121506,0.8045977011494253,72,0.8194444444444444,-0.002909600071323072,15,0.7333333333333333,-0.008744241063485
2.0,4.5,1,3,0,20,150,140000,2,1,0.01,0.0,0.0015,score,True,87,87,0.8045977011494253,-0.004814316072525558,-0.41884549830972356,-0.44456768110815104,0.8045977011494253,69,0.855072463768116,-0.0016481361460834055,18,0.6111111111111112,-0.016951339123887143
1.5,7.0,1,3,1,20,150,100000,2,3,0.012,0.0,0.0015,open_pct,True,87,68,0.8045977011494253,-0.008812109275198921,-0.7666535069423062,-0.446465580507453,0.8045977011494253,55,0.8181818181818182,-0.00758969829996967,32,0.78125,-0.010913128138874191
1.5,7.0,1,4,0,20,150,100000,1,3,0.01,0.0,0.0015,score,True,87,71,0.8045977011494253,-0.010250257129430354,-0.8917723702604408,-0.507925364024836,0.8045977011494253,58,0.8448275862068966,-0.007686763182299528,29,0.7241379310344828,-0.015377245023691997
1.5,7.0,1,4,0,20,150,100000,1,3,0.01,0.0,0.0015,open_pct,True,87,71,0.8045977011494253,-0.010250257129430354,-0.8917723702604408,-0.507925364024836,0.8045977011494253,58,0.8448275862068966,-0.007686763182299528,29,0.7241379310344828,-0.015377245023691997
2.0,4.5,1,4,1,20,150,103000,2,1,0.012,0.0,0.0015,open_pct,True,133,133,0.8045112781954887,-0.004214425472727738,-0.5605185878727892,-0.5337172903687659,0.8045112781954887,107,0.822429906542056,-0.001763867037316224,26,0.7307692307692307,-0.014299415956921276
2.0,4.5,1,4,1,20,150,140000,2,3,0.015,0.0,0.0015,score,True,1156,408,0.8044982698961938,0.00022038811849797493,0.254768664983659,-0.3554045247973995,0.8044982698961938,1036,0.8108108108108109,0.0008134163277883239,120,0.75,-0.004899422088375366
2.5,5.5,1,3,1,20,150,140000,2,3,0.015,0.0,0.0015,open_pct,True,1161,410,0.8044788975021533,0.0003876240049325835,0.45003146972672947,-0.3650185583309786,0.8036175710594315,1046,0.8107074569789675,0.0008822752107080389,115,0.7478260869565218,-0.004111551310207639
2.5,5.5,1,2,1,20,150,140000,1,3,0.015,0.0,0.0015,score,True,1161,412,0.8044788975021533,-0.0006848485211872639,-0.7951091330984134,-0.40631952158451234,0.8044788975021533,1037,0.81099324975892,-7.170657078275562e-05,124,0.75,-0.005812495316102382
1.5,7.0,1,2,0,20,150,103000,1,2,0.008,0.0,0.0015,open_pct,True,179,142,0.8044692737430168,-0.00967143181168679,-1.7311862942919354,-0.7697423904581483,0.8044692737430168,143,0.8181818181818182,-0.008518513806310751,36,0.75,-0.014251078333041626
1.5,7.0,1,3,0,25,120,103000,2,2,0.008,0.0,0.0015,open_pct,True,179,145,0.8044692737430168,-0.01046758852632547,-1.873698346212259,-0.7987465805347981,0.8044692737430168,150,0.8133333333333334,-0.009533087799496898,29,0.7586206896551724,-0.015301212975438773
2.0,4.5,1,2,1,25,120,140000,1,3,0.015,0.0,0.0015,open_pct,True,1120,407,0.8044642857142857,0.001184561410973523,1.3267087802903457,-0.3037229658038533,0.8026785714285715,1000,0.804,0.0011539255608023406,120,0.8083333333333333,0.0014398601624000455
1.5,7.0,1,4,1,20,150,103000,2,2,0.015,0.0,0.0015,score,True,322,228,0.8043478260869565,-0.0031093956181124168,-1.0012253890321983,-0.6972421129921668,0.8043478260869565,269,0.8178438661710037,-0.001610320821764161,53,0.7358490566037735,-0.01071790732033281
2.0,4.5,1,2,0,20,150,140000,2,3,0.01,0.0,0.0015,open_pct,True,92,78,0.8043478260869565,-0.004033340538537886,-0.3710673295454855,-0.3567320476542615,0.8043478260869565,70,0.8714285714285714,4.50969844465383e-05,22,0.5909090909090909,-0.017010187202579238
2.0,4.5,1,2,0,20,150,140000,2,3,0.01,0.0,0.0015,score,True,92,78,0.8043478260869565,-0.004033340538537887,-0.3710673295454856,-0.3567320476542615,0.8043478260869565,70,0.8714285714285714,4.5096984446537706e-05,22,0.5909090909090909,-0.017010187202579238
1.5,7.0,1,2,1,20,150,100000,1,3,0.012,0.0,0.0015,score,True,92,65,0.8043478260869565,-0.008798081991314231,-0.8094235432009093,-0.46689523770016517,0.8043478260869565,52,0.8076923076923077,-0.008633334740352537,40,0.8,-0.00901225341756443
2.5,5.5,1,4,0,25,120,140000,1,1,0.008,0.0,0.0015,open_pct,True,92,92,0.8043478260869565,-0.0098506426179426,-0.9062591208507191,-0.6440152980385404,0.8043478260869565,71,0.8169014084507042,-0.008971686927964483,21,0.7619047619047619,-0.012822349950725762
2.5,5.5,1,3,0,20,150,140000,2,1,0.008,0.0,0.0015,open_pct,True,92,92,0.8043478260869565,-0.009996822370311699,-0.9197076580686763,-0.6448202109821344,0.8043478260869565,75,0.8266666666666667,-0.008607889211957185,17,0.7058823529411765,-0.016124468657169842
1.5,7.0,1,2,1,20,150,100000,1,3,0.01,0.0,0.0015,open_pct,True,92,65,0.8043478260869565,-0.010291913138251311,-0.9468560087191207,-0.48144374380433697,0.8043478260869565,52,0.8269230769230769,-0.009554466626411013,40,0.775,-0.011250593603643697
2.0,6.0,1,2,1,20,150,100000,2,1,0.02,0.0,0.0015,score,True,46,46,0.8043478260869565,1.6381889909495674e-05,0.0007535669358368011,-0.20613478014696207,0.782608695652174,33,0.8181818181818182,0.0013699434665645977,13,0.7692307692307693,-0.0034195821123688378
2.5,5.5,1,2,1,20,150,100000,1,3,0.02,0.0,0.0015,score,True,46,37,0.8043478260869565,-0.0012028694448523464,-0.05533199446320794,-0.19356786866235165,0.782608695652174,24,0.7916666666666666,-0.0015086356504323897,22,0.8181818181818182,-0.0008693063114922989
2.5,5.5,1,2,1,20,150,100000,1,3,0.02,0.0,0.0015,open_pct,True,46,37,0.8043478260869565,-0.0012028694448523464,-0.05533199446320794,-0.19356786866235165,0.782608695652174,24,0.7916666666666666,-0.0015086356504323897,22,0.8181818181818182,-0.0008693063114922989
2.0,4.5,1,2,1,20,150,100000,1,3,0.015,0.0,0.0015,score,True,46,37,0.8043478260869565,-0.0033026880230063063,-0.1519236490582901,-0.12019208176697571,0.8043478260869565,22,0.7727272727272727,-0.004257701874880666,24,0.8333333333333334,-0.0024272586587881467
2.0,4.5,1,2,1,20,150,100000,1,3,0.015,0.0,0.0015,open_pct,True,46,37,0.8043478260869565,-0.0033026880230063063,-0.1519236490582901,-0.12019208176697571,0.8043478260869565,22,0.7727272727272727,-0.004257701874880666,24,0.8333333333333334,-0.0024272586587881467
2.0,6.0,1,2,1,20,150,100000,2,1,0.015,0.0,0.0015,score,True,46,46,0.8043478260869565,-0.0037140331528067137,-0.17084552502910882,-0.24796735717517193,0.8043478260869565,33,0.8181818181818182,-0.0023148775020701206,13,0.7692307692307693,-0.007265735958522687
2.0,6.0,1,2,1,25,120,100000,1,1,0.015,0.0,0.0015,open_pct,True,46,46,0.8043478260869565,-0.003787141913771113,-0.1742085280334712,-0.25798456554037685,0.8043478260869565,30,0.7666666666666667,-0.006672227321242648,16,0.875,0.001622393225238018
2.5,5.5,1,2,1,20,150,100000,1,3,0.015,0.0,0.0015,score,True,46,37,0.8043478260869565,-0.004933284487568556,-0.22693108642815357,-0.20178129265216982,0.8043478260869565,24,0.7916666666666666,-0.004908597815638461,22,0.8181818181818182,-0.004960215402401389
2.5,5.5,1,2,1,20,150,100000,1,3,0.015,0.0,0.0015,open_pct,True,46,37,0.8043478260869565,-0.004933284487568556,-0.22693108642815357,-0.20178129265216982,0.8043478260869565,24,0.7916666666666666,-0.004908597815638461,22,0.8181818181818182,-0.004960215402401389
2.0,6.0,1,2,1,25,120,100000,1,1,0.012,0.0,0.0015,score,True,46,46,0.8043478260869565,-0.006490956677400322,-0.2985840071604148,-0.3259218034731233,0.8043478260869565,30,0.8,-0.006143077523671797,16,0.8125,-0.007143230090641307
2.0,6.0,1,2,1,20,150,100000,2,1,0.012,0.0,0.0015,open_pct,True,46,46,0.8043478260869565,-0.007794895106989929,-0.3585651749215367,-0.348576184936062,0.8043478260869565,33,0.8181818181818182,-0.004630070476065271,13,0.7692307692307693,-0.015828680708567914
2.0,6.0,1,4,0,25,120,100000,2,2,0.01,0.0,0.0015,score,True,46,44,0.8043478260869565,-0.008589965978647519,-0.3951384350177859,-0.28384996166287846,0.8043478260869565,35,0.8571428571428571,-0.004391176679576991,11,0.6363636363636364,-0.02194975011205375
2.0,6.0,1,4,0,25,120,100000,2,2,0.01,0.0,0.0015,open_pct,True,46,44,0.8043478260869565,-0.008589965978647519,-0.3951384350177859,-0.28384996166287846,0.8043478260869565,35,0.8571428571428571,-0.004391176679576991,11,0.6363636363636364,-0.02194975011205375
2.0,6.0,1,4,0,25,120,100000,2,3,0.01,0.0,0.0015,score,True,46,44,0.8043478260869565,-0.008589965978647519,-0.3951384350177859,-0.28384996166287846,0.8043478260869565,35,0.8571428571428571,-0.004391176679576991,11,0.6363636363636364,-0.02194975011205375
2.0,6.0,1,4,0,25,120,100000,2,3,0.01,0.0,0.0015,open_pct,True,46,44,0.8043478260869565,-0.008589965978647519,-0.3951384350177859,-0.28384996166287846,0.8043478260869565,35,0.8571428571428571,-0.004391176679576991,11,0.6363636363636364,-0.02194975011205375
2.0,6.0,1,4,1,25,120,103000,2,3,0.012,0.0,0.0015,score,True,235,170,0.8042553191489362,-0.006554927749113569,-1.5404080210416888,-0.7204404265064766,0.8042553191489362,192,0.8177083333333334,-0.005168766764152095,43,0.7441860465116279,-0.012744297728476437
2.5,5.5,1,2,1,25,120,103000,1,2,0.01,0.0,0.0015,score,True,143,116,0.8041958041958042,-0.007496382258837988,-1.0719826630138323,-0.6761167423443004,0.8041958041958042,113,0.8230088495575221,-0.005282342994306668,30,0.7333333333333333,-0.015835930155239285
2.0,6.0,1,4,1,20,150,140000,2,2,0.015,0.0,0.0015,open_pct,True,817,412,0.8041615667074663,0.0015020769932379877,1.227196903475436,-0.2976616225682599,0.8017135862913096,729,0.8106995884773662,0.0022186560040458286,88,0.75,-0.004434128675840606
2.5,5.5,1,2,0,20,150,140000,2,3,0.008,0.0,0.0015,score,True,97,80,0.8041237113402062,-0.009608563445228433,-0.9320306541871579,-0.6147539073763149,0.8041237113402062,75,0.8266666666666667,-0.008166962851959883,22,0.7272727272727273,-0.014523110922280308
2.5,5.5,1,2,0,20,150,140000,2,3,0.008,0.0,0.0015,open_pct,True,97,80,0.8041237113402062,-0.009608563445228433,-0.9320306541871579,-0.6147539073763149,0.8041237113402062,75,0.8266666666666667,-0.008166962851959883,22,0.7272727272727273,-0.014523110922280308
1.5,7.0,1,4,1,25,120,103000,1,2,0.015,0.0,0.0015,score,True,296,209,0.8040540540540541,-0.003107870566415615,-0.919929687659022,-0.6433700586743392,0.8040540540540541,244,0.8073770491803278,-0.0025283203114147505,52,0.7884615384615384,-0.005827298686035045
2.0,4.5,1,2,1,20,150,103000,1,2,0.012,0.0,0.0015,open_pct,True,148,121,0.8040540540540541,-0.0037409030330089314,-0.5536536488853219,-0.5172699878148928,0.8040540540540541,110,0.8181818181818182,-0.0014084478764330608,38,0.7631578947368421,-0.010492746907307497
1.5,7.0,1,3,0,25,120,140000,2,1,0.008,0.0,0.0015,open_pct,True,148,148,0.8040540540540541,-0.009955218533171252,-1.4733723429093453,-0.8083891622720234,0.8040540540540541,122,0.8114754098360656,-0.009582754402630003,26,0.7692307692307693,-0.011702934838018651
2.0,4.5,1,3,1,20,150,140000,2,2,0.015,0.0,0.0015,score,True,796,408,0.8040201005025126,0.00018442649490322472,0.14680348994296688,-0.45848364526349294,0.8040201005025126,711,0.8115330520393812,0.0008779094004782592,85,0.7411764705882353,-0.005616354044671473
2.0,4.5,1,2,1,25,120,140000,2,3,0.015,0.0,0.0015,open_pct,True,1112,405,0.8039568345323741,0.001147791761875067,1.2763444392050745,-0.3037229658038533,0.802158273381295,1000,0.804,0.0011539255608023406,112,0.8035714285714286,0.0010930257000244113
1.5,7.0,1,3,1,20,150,103000,2,2,0.012,0.0,0.0015,open_pct,True,306,218,0.803921568627451,-0.006182983986450712,-1.8919930998539178,-0.813836104353005,0.803921568627451,255,0.8117647058823529,-0.00501123792058305,51,0.7647058823529411,-0.012041714315789024
2.0,6.0,1,4,1,20,150,103000,1,2,0.012,0.0,0.0015,score,True,255,188,0.803921568627451,-0.00638211370642443,-1.6274389951382298,-0.7782492784746039,0.803921568627451,206,0.8252427184466019,-0.004049180261392128,49,0.7142857142857143,-0.016189956352886763
1.5,7.0,1,2,1,20,150,103000,2,1,0.012,0.0,0.0015,score,True,204,204,0.803921568627451,-0.006381855095514595,-1.3018984394849773,-0.8097491505154092,0.803921568627451,171,0.8187134502923976,-0.004869994868878598,33,0.7272727272727273,-0.014216039906264754
2.0,4.5,1,4,0,20,150,103000,1,2,0.012,0.0,0.0015,score,True,102,91,0.803921568627451,-0.003681673135074373,-0.37553065977758604,-0.41932464834415495,0.803921568627451,80,0.825,-0.002532197689103152,22,0.7272727272727273,-0.007861583847697
2.0,4.5,1,3,0,20,150,140000,2,3,0.01,0.0,0.0015,open_pct,True,102,87,0.803921568627451,-0.004603236495387147,-0.46953012252948906,-0.42029385668674635,0.803921568627451,78,0.8589743589743589,-0.001439820565035203,24,0.625,-0.01488433826903097
2.0,4.5,1,3,0,20,150,140000,2,3,0.01,0.0,0.0015,score,True,102,87,0.803921568627451,-0.004603236495387149,-0.46953012252948917,-0.42029385668674635,0.803921568627451,78,0.8589743589743589,-0.0014398205650352042,24,0.625,-0.01488433826903097
2.5,5.5,1,4,0,25,120,140000,2,3,0.008,0.0,0.0015,score,True,102,88,0.803921568627451,-0.010788274468678622,-1.1004039958052194,-0.6666098146820845,0.803921568627451,79,0.810126582278481,-0.01034022572957503,23,0.782608695652174,-0.012327224485599643
2.5,5.5,1,4,0,25,120,140000,2,3,0.008,0.0,0.0015,open_pct,True,102,88,0.803921568627451,-0.010788274468678622,-1.1004039958052194,-0.6666098146820845,0.803921568627451,79,0.810126582278481,-0.01034022572957503,23,0.782608695652174,-0.012327224485599643
2.0,4.5,1,4,1,20,150,100000,1,3,0.02,0.0,0.0015,open_pct,True,51,42,0.803921568627451,0.0010800279571105565,0.05508142581263838,-0.10761273384500303,0.7843137254901961,25,0.8,0.0013371860287028426,26,0.8076923076923077,0.0008327605805795121
2.0,4.5,1,4,1,20,150,100000,1,3,0.02,0.0,0.0015,score,True,51,42,0.803921568627451,0.0010800279571105559,0.05508142581263835,-0.10761273384500303,0.7843137254901961,25,0.8,0.0013371860287028426,26,0.8076923076923077,0.0008327605805795121
2.0,6.0,1,3,1,25,120,100000,2,2,0.012,0.0,0.0015,score,True,51,47,0.803921568627451,-0.006014501508681277,-0.3067395769427451,-0.2603783653371474,0.803921568627451,33,0.8181818181818182,-0.00463007047606527,18,0.7777777777777778,-0.008552625068477291
2.0,6.0,1,3,1,25,120,100000,2,2,0.012,0.0,0.0015,open_pct,True,51,47,0.803921568627451,-0.006828102792908373,-0.348233242438327,-0.2609255415150974,0.803921568627451,33,0.8181818181818182,-0.00463007047606527,18,0.7777777777777778,-0.010857828707120726
1.5,7.0,1,3,1,25,120,103000,1,3,0.012,0.0,0.0015,open_pct,True,311,202,0.8038585209003215,-0.006216086600165314,-1.9332029326514126,-0.792992017989524,0.8038585209003215,246,0.7967479674796748,-0.006537922291567331,65,0.8307692307692308,-0.004998062291166902
1.5,7.0,1,4,1,25,120,103000,2,1,0.012,0.0,0.0015,score,True,209,209,0.8038277511961722,-0.0067588390963594855,-1.4125973711391324,-0.8366967935553791,0.8038277511961722,177,0.807909604519774,-0.00594608861125031,32,0.78125,-0.011254365217119611
2.0,4.5,1,3,1,25,120,140000,2,2,0.015,0.0,0.0015,open_pct,True,785,405,0.8038216560509555,0.001476086529927996,1.1587279259934768,-0.3498028741143542,0.802547770700637,702,0.8062678062678063,0.0015591772869257038,83,0.7831325301204819,0.0007733189225497973
2.0,4.5,1,3,1,25,120,103000,1,3,0.015,0.0,0.0015,score,True,158,124,0.8037974683544303,-0.0009610432256089022,-0.15184482964620655,-0.45618312513610226,0.7974683544303798,118,0.8135593220338984,0.0003054825166863904,40,0.775,-0.004697294165380018
2.0,6.0,1,4,0,20,150,103000,1,2,0.008,0.0,0.0015,open_pct,True,158,133,0.8037974683544303,-0.010342876354578898,-1.634174464023466,-0.7584118490141292,0.8037974683544303,127,0.8267716535433071,-0.008637640765953554,31,0.7096774193548387,-0.017328841507979503
2.0,6.0,1,4,0,20,150,103000,1,2,0.008,0.0,0.0015,score,True,158,133,0.8037974683544303,-0.010479143299456409,-1.6557046413141125,-0.764197318171374,0.8037974683544303,127,0.8188976377952756,-0.009041663410379978,31,0.7419354838709677,-0.016368173812769532
2.0,6.0,1,2,0,20,150,103000,2,1,0.008,0.0,0.0015,open_pct,True,107,107,0.8037383177570093,-0.009642008047975206,-1.031694861133347,-0.681934963215483,0.8037383177570093,91,0.8131868131868132,-0.008673950348992784,16,0.75,-0.015147836210937706
2.5,5.5,1,3,1,25,120,140000,2,3,0.015,0.0,0.0015,open_pct,True,1131,407,0.8037135278514589,0.000460318498902528,0.5206202222587591,-0.3289910398370002,0.8028293545534925,1022,0.8072407045009785,0.0006767320824130097,109,0.7706422018348624,-0.0015688070272232694
2.5,5.5,1,3,1,25,120,140000,2,3,0.015,0.0,0.0015,score,True,1131,407,0.8037135278514589,-0.0003741241858332396,-0.42313445417739404,-0.4495849688723359,0.801945181255526,1022,0.8082191780821918,-6.675113535435713e-05,109,0.7614678899082569,-0.0032560990261031237
2.0,6.0,1,4,1,25,120,140000,2,2,0.015,0.0,0.0015,open_pct,True,810,410,0.8037037037037037,0.0014090822601127984,1.1413566306913667,-0.3236310429285584,0.8024691358024691,725,0.8055172413793104,0.0014536571485745898,85,0.788235294117647,0.0010288846820563483
1.5,7.0,1,2,0,25,120,140000,2,2,0.008,0.0,0.0015,score,True,163,132,0.803680981595092,-0.010261759184551333,-1.6726667470818672,-0.763111649571472,0.803680981595092,128,0.8125,-0.009503819327958522,35,0.7714285714285715,-0.013033653517233613
2.0,6.0,1,2,1,20,150,103000,1,1,0.01,0.0,0.0015,open_pct,True,168,168,0.8035714285714286,-0.007875469368300542,-1.323078853874491,-0.7806167117634328,0.8035714285714286,138,0.8188405797101449,-0.005729183857448342,30,0.7333333333333333,-0.017748382718220664
2.0,6.0,1,2,0,20,150,103000,1,1,0.008,0.0,0.0015,score,True,112,112,0.8035714285714286,-0.009756152427796445,-1.0926890719132019,-0.7079680808532633,0.8035714285714286,91,0.8351648351648352,-0.007032626480180078,21,0.6666666666666666,-0.021558098200800707
2.0,6.0,1,3,1,20,150,100000,2,2,0.012,0.0,0.0015,open_pct,True,56,50,0.8035714285714286,-0.006980832626014435,-0.39092662705680836,-0.2205967231564595,0.8035714285714286,37,0.8378378378378378,-0.0029943871813555125,19,0.7368421052631579,-0.014743910597192334
2.0,6.0,1,3,1,20,150,100000,2,2,0.012,0.0,0.0015,score,True,56,50,0.8035714285714286,-0.007365548531391721,-0.41247071775793637,-0.2464828328083133,0.8035714285714286,37,0.8378378378378378,-0.0029943871813555125,19,0.7368421052631579,-0.015877810107778022
2.0,6.0,1,3,1,25,120,140000,2,3,0.015,0.0,0.0015,open_pct,True,1191,410,0.8035264483627204,0.0006692652384788072,0.7970948990282594,-0.3739554168884479,0.8018471872376155,1068,0.8043071161048689,0.0007988268506225075,123,0.7967479674796748,-0.00045570875964698164
2.0,4.5,1,2,1,25,120,140000,1,1,0.015,0.0,0.0015,open_pct,True,407,407,0.8034398034398035,0.0011661020182967094,0.47460352144676077,-0.39439101756304595,0.8034398034398035,361,0.8060941828254847,0.0012632935751013567,46,0.782608695652174,0.00040335958337328647
2.0,4.5,1,2,1,25,120,140000,1,1,0.015,0.0,0.0015,score,True,407,407,0.8034398034398035,-0.00024630062382014877,-0.10024435389480056,-0.6205935392748996,0.8034398034398035,361,0.8088642659279779,0.000133431792812251,46,0.7608695652173914,-0.003226374589130944
2.5,5.5,1,3,1,20,150,140000,1,3,0.015,0.0,0.0015,open_pct,True,1170,412,0.8034188034188035,0.00029744533089696534,0.3480110371494495,-0.36184042658214555,0.8025641025641026,1046,0.8107074569789675,0.0008822752107080389,124,0.7419354838709677,-0.004635877687509344
1.5,7.0,1,4,1,20,150,103000,2,3,0.015,0.0,0.0015,score,True,351,228,0.8034188034188035,-0.0035585339619111957,-1.2490454206308297,-0.7188988768354768,0.8034188034188035,289,0.8166089965397924,-0.0020758617444225857,62,0.7419354838709677,-0.010469699620850037
2.5,5.5,1,3,1,20,150,103000,1,2,0.01,0.0,0.0015,score,True,178,138,0.8033707865168539,-0.008430577385420577,-1.5006427746048627,-0.7804810396240287,0.8033707865168539,141,0.8297872340425532,-0.005663748355031359,37,0.7027027027027027,-0.01897443936609301
2.5,5.5,1,3,1,25,120,140000,1,3,0.015,0.0,0.0015,score,True,1139,409,0.8033362598770851,-0.0004495790690674206,-0.512070559667792,-0.4470354736585539,0.8015803336259877,1022,0.8082191780821918,-6.675113535435713e-05,117,0.7606837606837606,-0.0037935974302191304
2.0,6.0,1,3,1,25,120,140000,1,3,0.015,0.0,0.0015,open_pct,True,1200,411,0.8033333333333333,0.0006319157916789408,0.7582989500147289,-0.3739554168884479,0.8016666666666666,1068,0.8043071161048689,0.0007988268506225075,132,0.7954545454545454,-0.0007185464125008277
2.0,6.0,1,3,1,25,120,140000,1,3,0.015,0.0,0.0015,score,True,1200,411,0.8033333333333333,-0.0007886041729758799,-0.9463250075710559,-0.5068831732467644,0.8016666666666666,1068,0.8089887640449438,-0.0002741007138091475,132,0.7575757575757576,-0.004951404888052168
