cat,open_lo,open_hi,zbc_max,fbt_max,hs_max,mv_lo,mv_hi,top_n,hold_days,cost,prefer_open,n,days,win_rate,avg_ret,median_ret,comp_ret,max_dd,raw_n,raw_wr
一进二,0.0,2.5,3,103000,16,25,100,2,3,0.0015,1.0,63,63,0.4444444444444444,-0.005509262384375303,-0.007233454540798823,-0.4314447344930602,-0.6108898732386867,118,0.4661016949152542
一进二,0.0,2.5,5,103000,16,25,100,2,3,0.0015,1.0,63,63,0.4444444444444444,-0.005509262384375303,-0.007233454540798823,-0.4314447344930602,-0.6108898732386867,118,0.4661016949152542
一进二,0.3,1.8,0,103000,16,25,100,1,3,0.0015,1.0,36,36,0.4444444444444444,-0.011433027964086812,-0.007334618593059448,-0.40217559922149826,-0.5583667921568265,45,0.4666666666666667
一进二,0.3,1.8,1,100000,16,20,120,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.0075261153259195525,-0.0018825554705433332,-0.2898280532435896,-0.5656637798395856,37,0.43243243243243246
一进二,0.3,1.8,3,100000,16,20,120,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.0075261153259195525,-0.0018825554705433332,-0.2898280532435896,-0.5656637798395856,37,0.43243243243243246
一进二,0.3,1.8,5,100000,16,20,120,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.0075261153259195525,-0.0018825554705433332,-0.2898280532435896,-0.5656637798395856,37,0.43243243243243246
一进二,0.3,1.8,1,100000,16,20,120,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.009171380453650336,-0.0018825554705433332,-0.3143100046266123,-0.5656637798395856,43,0.4418604651162791
一进二,0.3,1.8,1,100000,22,25,100,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.009342574900941092,-0.0018825554705433332,-0.2967034680967924,-0.5698687357140243,35,0.42857142857142855
一进二,0.3,1.8,3,100000,22,25,100,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.009342574900941092,-0.0018825554705433332,-0.2967034680967924,-0.5698687357140243,36,0.4444444444444444
一进二,0.3,1.8,5,100000,22,25,100,1,3,0.0015,1.0,27,27,0.4444444444444444,-0.009342574900941092,-0.0018825554705433332,-0.2967034680967924,-0.5698687357140243,36,0.4444444444444444
一进二,0.3,1.8,3,100000,16,20,120,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.010424464493437027,-0.0018825554705433332,-0.33760595771262103,-0.5656637798395856,45,0.4444444444444444
一进二,0.3,1.8,5,100000,16,20,120,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.010424464493437027,-0.0018825554705433332,-0.33760595771262103,-0.5656637798395856,45,0.4444444444444444
一进二,0.3,1.8,1,100000,22,25,100,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.010987840028671876,-0.0018825554705433332,-0.3209484014267322,-0.5698687357140243,42,0.4523809523809524
一进二,0.3,1.8,3,100000,22,25,100,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.012240924068458567,-0.0018825554705433332,-0.3440188185103705,-0.5698687357140243,44,0.45454545454545453
一进二,0.3,1.8,5,100000,22,25,100,2,3,0.0015,1.0,27,27,0.4444444444444444,-0.012240924068458567,-0.0018825554705433332,-0.3440188185103705,-0.5698687357140243,44,0.45454545454545453
首板,-1.0,2.0,2,100000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
首板,-1.0,2.0,2,103000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
首板,-1.0,2.0,5,100000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
首板,-1.0,2.0,5,103000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
首板,-1.0,2.0,8,100000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
首板,-1.0,2.0,8,103000,16,20,120,2,3,0.0015,1.0,133,133,0.44360902255639095,-0.0020197618378847686,-0.01550528344520491,-0.4452685902383883,-0.7250774780701346,637,0.4050235478806907
全部,0.0,2.0,1,100000,22,25,100,2,3,0.0015,1.0,124,124,0.4435483870967742,-0.0017608698976302488,-0.004481245805860234,-0.3904338131616193,-0.7374899363247637,534,0.41760299625468167
全部,0.0,2.0,3,100000,22,25,100,2,3,0.0015,1.0,124,124,0.4435483870967742,-0.0017608698976302488,-0.004481245805860234,-0.3904338131616193,-0.7374899363247637,534,0.41760299625468167
全部,0.0,2.0,5,100000,22,25,100,2,3,0.0015,1.0,124,124,0.4435483870967742,-0.0017608698976302488,-0.004481245805860234,-0.3904338131616193,-0.7374899363247637,534,0.41760299625468167
全部,0.3,1.8,1,103000,22,30,90,2,3,0.0015,1.0,115,115,0.4434782608695652,-0.001298371209330441,-0.005365557791530251,-0.39215208349973374,-0.8503708519027323,406,0.458128078817734
全部,0.3,1.8,3,103000,22,30,90,2,3,0.0015,1.0,115,115,0.4434782608695652,-0.0015925735491064464,-0.006860377585516386,-0.4128033933361963,-0.8503708519027323,407,0.457002457002457
全部,0.3,1.8,5,103000,22,30,90,2,3,0.0015,1.0,115,115,0.4434782608695652,-0.0015925735491064464,-0.006860377585516386,-0.4128033933361963,-0.8503708519027323,407,0.457002457002457
全部,0.5,1.5,1,103000,16,20,120,1,3,0.0015,1.0,97,97,0.44329896907216493,0.0035724923243475614,-0.013381615899762332,-0.07148003804867653,-0.6373641398750484,196,0.45918367346938777
全部,0.5,1.5,3,103000,16,20,120,1,3,0.0015,1.0,97,97,0.44329896907216493,0.0028663757021570617,-0.014282694198623434,-0.1352898859314371,-0.6373641398750484,196,0.45918367346938777
全部,0.5,1.5,5,103000,16,20,120,1,3,0.0015,1.0,97,97,0.44329896907216493,0.0028663757021570617,-0.014282694198623434,-0.1352898859314371,-0.6373641398750484,196,0.45918367346938777
全部,0.0,2.5,1,100000,12,25,100,2,3,0.0015,1.0,97,97,0.44329896907216493,-0.0033362242449307433,-0.006845916910529435,-0.47985059473507596,-0.7091112204117989,274,0.45985401459854014
全部,0.0,2.5,3,100000,12,25,100,2,3,0.0015,1.0,97,97,0.44329896907216493,-0.0033362242449307433,-0.006845916910529435,-0.47985059473507596,-0.7091112204117989,275,0.4581818181818182
全部,0.0,2.5,5,100000,12,25,100,2,3,0.0015,1.0,97,97,0.44329896907216493,-0.0033362242449307433,-0.006845916910529435,-0.47985059473507596,-0.7091112204117989,275,0.4581818181818182
全部,0.3,1.8,1,100000,12,25,100,2,3,0.0015,1.0,79,79,0.4430379746835443,0.0016533793913722636,-0.009436507936508019,-0.1755568574884302,-0.5373117518755159,185,0.43783783783783786
全部,0.3,1.8,3,100000,12,25,100,2,3,0.0015,1.0,79,79,0.4430379746835443,0.001219877414457843,-0.010092289199537028,-0.20389734701288875,-0.5373117518755159,186,0.44086021505376344
全部,0.3,1.8,5,100000,12,25,100,2,3,0.0015,1.0,79,79,0.4430379746835443,0.001219877414457843,-0.010092289199537028,-0.20389734701288875,-0.5373117518755159,186,0.44086021505376344
全部,-0.5,1.8,1,103000,16,20,120,1,3,0.0015,1.0,131,131,0.44274809160305345,0.0029742176607092754,-0.014282694198623434,-0.19009826289702403,-0.5393110699024,357,0.4257703081232493
全部,-0.5,1.8,3,103000,16,20,120,1,3,0.0015,1.0,131,131,0.44274809160305345,0.0029742176607092754,-0.014282694198623434,-0.19009826289702403,-0.5393110699024,357,0.4257703081232493
全部,-0.5,1.8,5,103000,16,20,120,1,3,0.0015,1.0,131,131,0.44274809160305345,0.0029742176607092754,-0.014282694198623434,-0.19009826289702403,-0.5393110699024,357,0.4257703081232493
全部,0.0,2.5,1,103000,16,30,90,1,3,0.0015,1.0,113,113,0.4424778761061947,0.008252612700201806,-0.016793118096856408,0.4365113207514204,-0.8070889749385008,259,0.39768339768339767
全部,0.0,2.5,3,103000,16,30,90,1,3,0.0015,1.0,113,113,0.4424778761061947,0.008252612700201806,-0.016793118096856408,0.4365113207514204,-0.8070889749385008,259,0.39768339768339767
全部,0.0,2.5,5,103000,16,30,90,1,3,0.0015,1.0,113,113,0.4424778761061947,0.008252612700201806,-0.016793118096856408,0.4365113207514204,-0.8070889749385008,259,0.39768339768339767
全部,0.5,1.5,1,103000,22,20,120,2,3,0.0015,1.0,113,113,0.4424778761061947,-0.0036367084330374364,-0.01699175425104671,-0.49575293624343353,-0.6565652127897939,382,0.4607329842931937
全部,0.5,1.5,3,103000,22,20,120,2,3,0.0015,1.0,113,113,0.4424778761061947,-0.003939776186809465,-0.017144287319780294,-0.5130793964985346,-0.6565652127897939,383,0.4595300261096606
全部,0.5,1.5,5,103000,22,20,120,2,3,0.0015,1.0,113,113,0.4424778761061947,-0.003939776186809465,-0.017144287319780294,-0.5130793964985346,-0.6565652127897939,383,0.4595300261096606
全部,0.0,2.0,1,103000,12,20,120,1,3,0.0015,1.0,104,104,0.4423076923076923,0.003984049496256875,-0.012340395859953166,-0.10593386725698695,-0.6345157674864152,219,0.4246575342465753
全部,0.0,2.0,3,103000,12,20,120,1,3,0.0015,1.0,104,104,0.4423076923076923,0.003984049496256875,-0.012340395859953166,-0.10593386725698695,-0.6345157674864152,219,0.4246575342465753
全部,0.0,2.0,5,103000,12,20,120,1,3,0.0015,1.0,104,104,0.4423076923076923,0.003984049496256875,-0.012340395859953166,-0.10593386725698695,-0.6345157674864152,219,0.4246575342465753
全部,0.0,2.0,1,103000,12,20,120,2,3,0.0015,1.0,104,104,0.4423076923076923,-0.00029693331025365267,-0.010884152849619882,-0.32493211857714144,-0.526939717071975,324,0.4660493827160494
全部,0.0,2.0,3,103000,12,20,120,2,3,0.0015,1.0,104,104,0.4423076923076923,-0.00029693331025365267,-0.010884152849619882,-0.32493211857714144,-0.526939717071975,324,0.4660493827160494
全部,0.0,2.0,5,103000,12,20,120,2,3,0.0015,1.0,104,104,0.4423076923076923,-0.00029693331025365267,-0.010884152849619882,-0.32493211857714144,-0.526939717071975,324,0.4660493827160494
一进二,0.0,2.5,1,103000,16,30,90,2,3,0.0015,1.0,52,52,0.4423076923076923,-0.004434727846542217,-0.007039685725664129,-0.3063960137562083,-0.515843934175078,98,0.46938775510204084
一进二,0.0,2.5,3,103000,16,30,90,2,3,0.0015,1.0,52,52,0.4423076923076923,-0.004434727846542217,-0.007039685725664129,-0.3063960137562083,-0.515843934175078,99,0.46464646464646464
一进二,0.0,2.5,5,103000,16,30,90,2,3,0.0015,1.0,52,52,0.4423076923076923,-0.004434727846542217,-0.007039685725664129,-0.3063960137562083,-0.515843934175078,100,0.47
一进二,0.0,2.5,0,103000,22,30,90,2,3,0.0015,1.0,52,52,0.4423076923076923,-0.018154540584590702,-0.02309732207531051,-0.6567636391496898,-0.7369899151855794,81,0.43209876543209874
首板,-0.5,1.8,2,100000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
首板,-0.5,1.8,2,103000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
首板,-0.5,1.8,5,100000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
首板,-0.5,1.8,5,103000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
首板,-0.5,1.8,8,100000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
首板,-0.5,1.8,8,103000,16,30,90,2,3,0.0015,1.0,120,120,0.44166666666666665,-0.00848510707469448,-0.01429537607534162,-0.7217387516609463,-0.781781285661471,446,0.42376681614349776
全部,0.3,1.8,1,103000,16,25,100,1,3,0.0015,1.0,111,111,0.44144144144144143,0.004533831186210342,-0.016793118096856408,-0.07164243973917295,-0.8117911653861425,238,0.39915966386554624
全部,0.3,1.8,3,103000,16,25,100,1,3,0.0015,1.0,111,111,0.44144144144144143,0.004533831186210342,-0.016793118096856408,-0.07164243973917295,-0.8117911653861425,238,0.39915966386554624
全部,0.3,1.8,5,103000,16,25,100,1,3,0.0015,1.0,111,111,0.44144144144144143,0.004533831186210342,-0.016793118096856408,-0.07164243973917295,-0.8117911653861425,238,0.39915966386554624
首板,-1.0,2.0,2,100000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
首板,-1.0,2.0,2,103000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
首板,-1.0,2.0,5,100000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
首板,-1.0,2.0,5,103000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
首板,-1.0,2.0,8,100000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
首板,-1.0,2.0,8,103000,22,25,100,1,3,0.0015,1.0,136,136,0.4411764705882353,0.0010383228419114001,-0.009722508222508306,-0.24885200343212277,-0.517069865637908,396,0.39646464646464646
二进三,-1.0,2.0,1,100000,12,25,100,2,3,0.0015,1.0,34,34,0.4411764705882353,0.0031485125083619723,-0.03219401976517269,-0.22024786309551048,-0.5899851394495234,49,0.4897959183673469
二进三,-1.0,2.0,2,100000,12,25,100,2,3,0.0015,1.0,34,34,0.4411764705882353,0.0031485125083619723,-0.03219401976517269,-0.22024786309551048,-0.5899851394495234,49,0.4897959183673469
二进三,-1.0,2.0,0,100000,12,25,100,2,3,0.0015,1.0,34,34,0.4411764705882353,6.0082151233829935e-05,-0.03219401976517269,-0.2927543377859422,-0.5899851394495234,47,0.46808510638297873
二进三,-1.0,2.0,1,100000,12,25,100,1,3,0.0015,1.0,34,34,0.4411764705882353,-0.0007007666882895117,-0.026838127033042336,-0.32963629596867006,-0.6513841956598829,45,0.4888888888888889
二进三,-1.0,2.0,2,100000,12,25,100,1,3,0.0015,1.0,34,34,0.4411764705882353,-0.0007007666882895117,-0.026838127033042336,-0.32963629596867006,-0.6513841956598829,45,0.4888888888888889
二进三,-1.0,2.0,0,100000,12,25,100,1,3,0.0015,1.0,34,34,0.4411764705882353,-0.003789197045417654,-0.026838127033042336,-0.39197111576498345,-0.6513841956598829,43,0.46511627906976744
一进二,0.3,1.8,0,103000,12,20,120,1,3,0.0015,1.0,34,34,0.4411764705882353,-0.011416710961663723,-0.007334618593059448,-0.41813166966464255,-0.6444028140335818,44,0.38636363636363635
全部,-0.5,1.8,1,100000,16,25,100,2,3,0.0015,1.0,127,127,0.4409448818897638,-0.01114939576361991,-0.0178730998586743,-0.8177575943344398,-0.871976315072116,557,0.4129263913824057
全部,-0.5,1.8,3,100000,16,25,100,2,3,0.0015,1.0,127,127,0.4409448818897638,-0.01114939576361991,-0.0178730998586743,-0.8177575943344398,-0.871976315072116,557,0.4129263913824057
全部,-0.5,1.8,5,100000,16,25,100,2,3,0.0015,1.0,127,127,0.4409448818897638,-0.01114939576361991,-0.0178730998586743,-0.8177575943344398,-0.871976315072116,557,0.4129263913824057
全部,-0.5,1.8,1,100000,12,20,120,2,3,0.0015,1.0,118,118,0.4406779661016949,-0.008957671504423535,-0.010962587587587612,-0.7735003967525371,-0.8441849242070667,423,0.4231678486997636
全部,-0.5,1.8,3,100000,12,20,120,2,3,0.0015,1.0,118,118,0.4406779661016949,-0.008967858335235447,-0.010962587587587612,-0.7737697447389026,-0.8441849242070667,423,0.4231678486997636
全部,-0.5,1.8,5,100000,12,20,120,2,3,0.0015,1.0,118,118,0.4406779661016949,-0.008967858335235447,-0.010962587587587612,-0.7737697447389026,-0.8441849242070667,423,0.4231678486997636
全部,0.3,1.8,1,100000,12,30,90,2,3,0.0015,1.0,75,75,0.44,-0.004192916400127292,-0.010092289199537028,-0.4710079893458281,-0.6912152295503036,156,0.4551282051282051
全部,0.3,1.8,3,100000,12,30,90,2,3,0.0015,1.0,75,75,0.44,-0.004644026654450501,-0.0161277237633346,-0.48898021170027917,-0.6912152295503036,158,0.45569620253164556
全部,0.3,1.8,5,100000,12,30,90,2,3,0.0015,1.0,75,75,0.44,-0.004644026654450501,-0.0161277237633346,-0.48898021170027917,-0.6912152295503036,158,0.45569620253164556
一进二,0.0,2.5,1,103000,22,20,120,2,3,0.0015,1.0,75,75,0.44,-0.01446793096103135,-0.012786681715575563,-0.7469834410719419,-0.7973114474821731,147,0.4557823129251701
一进二,0.0,2.5,3,103000,22,20,120,2,3,0.0015,1.0,75,75,0.44,-0.01446793096103135,-0.012786681715575563,-0.7469834410719419,-0.7973114474821731,148,0.4527027027027027
一进二,0.0,2.5,5,103000,22,20,120,2,3,0.0015,1.0,75,75,0.44,-0.01446793096103135,-0.012786681715575563,-0.7469834410719419,-0.7973114474821731,148,0.4527027027027027
一进二,0.3,1.8,1,100000,16,25,100,1,3,0.0015,1.0,25,25,0.44,-0.0071318092811479,-0.0018825554705433332,-0.23894013891904942,-0.5345410855955832,33,0.42424242424242425
一进二,0.3,1.8,3,100000,16,25,100,1,3,0.0015,1.0,25,25,0.44,-0.0071318092811479,-0.0018825554705433332,-0.23894013891904942,-0.5345410855955832,34,0.4411764705882353
一进二,0.3,1.8,5,100000,16,25,100,1,3,0.0015,1.0,25,25,0.44,-0.0071318092811479,-0.0018825554705433332,-0.23894013891904942,-0.5345410855955832,34,0.4411764705882353
一进二,0.3,1.8,1,100000,16,25,100,2,3,0.0015,1.0,25,25,0.44,-0.00890869561909715,-0.0018825554705433332,-0.2651763632639468,-0.5345410855955832,39,0.4358974358974359
一进二,0.3,1.8,3,100000,16,25,100,2,3,0.0015,1.0,25,25,0.44,-0.010262026382066773,-0.0018825554705433332,-0.29014160569623837,-0.5345410855955832,41,0.43902439024390244
一进二,0.3,1.8,5,100000,16,25,100,2,3,0.0015,1.0,25,25,0.44,-0.010262026382066773,-0.0018825554705433332,-0.29014160569623837,-0.5345410855955832,41,0.43902439024390244
全部,-0.5,1.8,1,103000,12,25,100,2,3,0.0015,1.0,116,116,0.4396551724137931,-0.0029104778749744773,-0.012641622644729343,-0.5283552839114318,-0.669433276455687,416,0.42788461538461536
全部,-0.5,1.8,3,103000,12,25,100,2,3,0.0015,1.0,116,116,0.4396551724137931,-0.0029104778749744773,-0.012641622644729343,-0.5283552839114318,-0.669433276455687,417,0.4316546762589928
全部,-0.5,1.8,5,103000,12,25,100,2,3,0.0015,1.0,116,116,0.4396551724137931,-0.0029104778749744773,-0.012641622644729343,-0.5283552839114318,-0.669433276455687,417,0.4316546762589928
全部,-0.5,1.8,1,103000,22,30,90,1,3,0.0015,1.0,132,132,0.4393939393939394,0.0010599897043925242,-0.007273165184215278,-0.2802275991057265,-0.7314556872484017,372,0.4274193548387097
全部,-0.5,1.8,3,103000,22,30,90,1,3,0.0015,1.0,132,132,0.4393939393939394,0.0010599897043925242,-0.007273165184215278,-0.2802275991057265,-0.7314556872484017,372,0.4274193548387097
全部,-0.5,1.8,5,103000,22,30,90,1,3,0.0015,1.0,132,132,0.4393939393939394,0.0010599897043925242,-0.007273165184215278,-0.2802275991057265,-0.7314556872484017,372,0.4274193548387097
首板,-0.5,1.8,2,100000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
首板,-0.5,1.8,2,103000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
首板,-0.5,1.8,5,100000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
首板,-0.5,1.8,5,103000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
首板,-0.5,1.8,8,100000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
首板,-0.5,1.8,8,103000,22,25,100,2,3,0.0015,1.0,132,132,0.4393939393939394,-0.007237299975630671,-0.012047696282496356,-0.6932011767185098,-0.8062501999101517,676,0.43047337278106507
全部,-2.0,2.5,1,103000,12,30,90,1,3,0.0015,1.0,123,123,0.43902439024390244,0.007133369438502298,-0.009436507936508019,0.2898352163175566,-0.6614782156595902,308,0.42207792207792205
全部,-2.0,2.5,3,103000,12,30,90,1,3,0.0015,1.0,123,123,0.43902439024390244,0.007113823974505459,-0.009436507936508019,0.2867611706691735,-0.6614782156595902,308,0.4253246753246753
全部,-2.0,2.5,5,103000,12,30,90,1,3,0.0015,1.0,123,123,0.43902439024390244,0.007113823974505459,-0.009436507936508019,0.2867611706691735,-0.6614782156595902,308,0.4253246753246753
首板,0.0,2.0,2,100000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.0,2,103000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.0,5,100000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.0,5,103000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.0,8,100000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.0,8,103000,25,30,90,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.00751971315141283,-0.00828935798433017,-0.673532734612349,-0.6655736937313608,493,0.4178498985801217
首板,0.0,2.5,2,100000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
首板,0.0,2.5,2,103000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
首板,0.0,2.5,5,100000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
首板,0.0,2.5,5,103000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
首板,0.0,2.5,8,100000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
首板,0.0,2.5,8,103000,22,25,100,2,3,0.0015,1.0,123,123,0.43902439024390244,-0.010066053198786071,-0.012222966814084524,-0.7684545266881868,-0.826680867956847,519,0.42003853564547206
一进二,0.0,2.5,0,103000,12,30,90,1,3,0.0015,1.0,41,41,0.43902439024390244,-0.01622625751168274,-0.022635820621209335,-0.5534053737510547,-0.7110360493647574,53,0.41509433962264153
一进二,0.0,2.5,0,103000,12,30,90,2,3,0.0015,1.0,41,41,0.43902439024390244,-0.01843160912663173,-0.022635820621209335,-0.5866962473243912,-0.693871787951085,63,0.42857142857142855
全部,0.3,1.8,1,103000,16,20,120,2,3,0.0015,1.0,114,114,0.43859649122807015,0.0013509624811629305,-0.013163414233247989,-0.2140301836327122,-0.6739498765409464,377,0.44562334217506633
全部,0.3,1.8,3,103000,16,20,120,2,3,0.0015,1.0,114,114,0.43859649122807015,0.0013509624811629305,-0.013163414233247989,-0.2140301836327122,-0.6739498765409464,377,0.44562334217506633
全部,0.3,1.8,5,103000,16,20,120,2,3,0.0015,1.0,114,114,0.43859649122807015,0.0013509624811629305,-0.013163414233247989,-0.2140301836327122,-0.6739498765409464,377,0.44562334217506633
全部,-1.0,2.0,3,100000,12,30,90,2,3,0.0015,1.0,114,114,0.43859649122807015,-0.011554746774946896,-0.012942672966232025,-0.8265397337988917,-0.8702922835245014,395,0.43291139240506327
全部,-1.0,2.0,5,100000,12,30,90,2,3,0.0015,1.0,114,114,0.43859649122807015,-0.011554746774946896,-0.012942672966232025,-0.8265397337988917,-0.8702922835245014,395,0.43291139240506327
全部,-1.0,2.0,1,100000,12,30,90,2,3,0.0015,1.0,114,114,0.43859649122807015,-0.01159194023632092,-0.012942672966232025,-0.827269719369474,-0.8702922835245014,395,0.43037974683544306
首板,-1.0,2.0,2,100000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,2,103000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,5,100000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,5,103000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,8,100000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,8,103000,25,20,120,1,3,0.0015,1.0,137,137,0.43795620437956206,0.0028757411746837894,-0.010666666666666656,-0.06040090272097165,-0.7039534142777732,409,0.40097799511002447
首板,-1.0,2.0,2,100000,25,25,100,1,3,0.0015,1.0,137,137,0.43795620437956206,1.5252434320577543e-06,-0.009436507936508019,-0.35401774977685607,-0.5408584524834076,403,0.3945409429280397
首板,-1.0,2.0,2,103000,25,25,100,1,3,0.0015,1.0,137,137,0.43795620437956206,1.5252434320577543e-06,-0.009436507936508019,-0.35401774977685607,-0.5408584524834076,403,0.3945409429280397
首板,-1.0,2.0,5,100000,25,25,100,1,3,0.0015,1.0,137,137,0.43795620437956206,1.5252434320577543e-06,-0.009436507936508019,-0.35401774977685607,-0.5408584524834076,403,0.3945409429280397
首板,-1.0,2.0,5,103000,25,25,100,1,3,0.0015,1.0,137,137,0.43795620437956206,1.5252434320577543e-06,-0.009436507936508019,-0.35401774977685607,-0.5408584524834076,403,0.3945409429280397
