code,name,nmc
000710,贝瑞基因,293586.43825
000711,京蓝科技,1357640.55936
000712,锦龙股份,1106231.644375
000713,国投丰乐,402179.8119
000715,中兴商业,276179.23924
000716,黑芝麻,401705.378802
000717,中南股份,550179.23943
000718,苏宁环球,454136.531278
000719,中原传媒,831932.986121
000720,新能泰山,479995.060122
000721,西安饮食,370436.502684
000722,湖南发展,618258.831624
000723,美锦能源,1661376.543876
000725,京东方Ａ,19840962.239637
000726,鲁 泰Ａ,348269.71035
000727,冠捷科技,1023682.13748
000728,国元证券,3386291.643416
000729,燕京啤酒,2828326.713709
000731,四川美丰,410521.7732
000733,振华科技,2231850.678268
000735,罗 牛 山,705500.177921
000736,中交发展,351883.346871
000737,北方铜业,2733018.609475
000738,航发控制,2575130.273958
000739,普洛药业,2588084.680905
000750,国海证券,2225742.327168
000751,锌业股份,799736.88465
000753,漳州发展,513587.194778
000755,山西高速,699906.963492
000756,新华制药,657514.496698
000757,浩物股份,229600.636945
000758,中色股份,1225109.685576
000759,中百集团,417029.0319
000761,本钢板材,864054.893766
000762,西藏矿业,1155135.770724
000766,通化金马,1590365.526732
000767,晋控电力,984339.295368
000768,中航西飞,6580101.20133
000776,广发证券,13106989.47042
000777,中核科技,651414.995073
000778,新兴铸管,1444470.42859
000779,甘咨询,492666.47352
000782,恒申新材,396104.71725
000783,长江证券,5120847.549848
000785,居然智家,1426823.898885
000786,北新建材,2750518.766776
000788,北大医药,328985.0586
000789,万年青,332524.229655
000790,华神科技,255283.52299
000791,甘肃能源,1397526.510492
000792,盐湖股份,14101895.72584
000795,英洛华,945462.925869
000796,凯撒旅业,581545.977836
000797,中国武夷,405208.099482
000798,中水渔业,370957.918968
000799,酒鬼酒,1279446.47314
000800,一汽解放,2991746.100064
000801,四川九洲,1288211.885764
000802,北京文化,298381.850085
000803,山高环能,346342.02786
000807,云铝股份,9346045.211195
000809,和展能源,277954.665741
000810,创维数字,1090204.220625
000811,冰轮环境,3542528.06506
000812,陕西金叶,289597.667823
000813,德展健康,719150.27772
000815,美利云,1124935.59063
000816,智慧农业,424655.17624
000818,航锦科技,805650.801336
000819,岳阳兴长,448740.649956
000820,神雾节能,108392.910105
000822,山东海化,396525.723218
000823,超声电子,862056.709983
000825,太钢不锈,2005079.224192
000828,东莞控股,1046793.610944
000829,天音控股,921716.7021
000830,鲁西化工,2425923.049732
000831,中国稀土,5965122.156147
000833,粤桂股份,900153.997568
000837,秦川机床,993293.922182
000839,国安股份,1077952.2468
000848,承德露露,850937.050308
000850,华茂股份,393387.116043
000852,石化机械,530244.451134
000856,冀东装备,197490.0
000858,五 粮 液,27939133.388418
000859,国风新材,801849.090045
000860,顺鑫农业,818168.988867
000862,银星能源,329682.7212
000863,三湘印象,485727.466356
000868,安凯客车,334466.97866
000869,张 裕Ａ,742000.48552
000875,电投绿能,1624425.775362
000876,新 希 望,3465006.36713
000877,天山股份,2652212.842362
000878,云南铜业,3476282.10535
000880,潍柴重机,551675.124
000881,中广核技,600077.285064
000882,华联股份,421287.965714
000883,湖北能源,2922259.338779
000885,城发环境,780767.15808
000886,海南高速,467406.037244
000887,中鼎股份,2702345.970048
000888,峨眉山Ａ,542720.49506
000889,中嘉博创,347049.980949
000890,法尔胜,356986.880146
000892,欢瑞世纪,397336.531436
000893,亚钾国际,3926720.626484
000895,双汇发展,8373000.807639
000897,津滨发展,304041.427192
000898,鞍钢股份,1639246.649648
000899,赣能股份,916161.41664
000900,现代投资,555497.445744
000901,航天科技,1137425.46105
000902,新洋丰,1637608.675252
000905,厦门港务,692106.954501
000906,浙商中拓,429257.91805
000908,石药景峰,549858.969375
000910,大亚圣象,294959.732375
000912,泸天化,660128.0
000913,钱江摩托,582514.996
000915,华特达因,594437.94154
000917,电广传媒,1026240.578812
000919,金陵药业,407846.993568
000920,沃顿科技,535453.384444
000921,海信家电,2575451.023748
000922,佳电股份,852964.33563
000923,河钢资源,1024107.108374
000925,众合科技,572493.119179
000926,福星股份,346106.0119
000927,中国铁物,1512587.64525
000928,中钢国际,779002.499553
000929,兰州黄河,179255.64782
000930,中粮科技,955996.028005
000931,中 关 村,340216.377996
000932,华菱钢铁,2494349.73424
000933,神火股份,6149350.039824
000935,四川双马,1653611.761278
000936,华西股份,494325.134046
000937,冀中能源,1831715.74071
000938,紫光股份,10087476.321198
000948,南天信息,563796.569889
000949,新乡化纤,1290414.705892
000950,重药控股,911197.947072
000951,中国重汽,2567112.912396
000952,广济药业,221188.486005
000953,中哲精化,222968.416755
000955,欣龙控股,228244.659
000957,中通客车,616027.189504
000958,电投产融,2826294.723
000959,首钢股份,2771997.954288
000960,锡业股份,5499033.583584
000962,东方钽业,2586534.383076
000963,华东医药,4797996.849226
000965,天保基建,374013.011615
000966,长源电力,1399376.076432
000967,盈峰环境,2702923.18436
000968,蓝焰控股,705309.43914
000969,安泰科技,1770388.418421
000970,中科三环,1427262.057502
000972,中基健康,294630.327178
000973,佛塑科技,1233317.369544
000975,山金国际,6623438.894625
000977,浪潮信息,11400868.540608
000978,桂林旅游,309896.474706
000980,众泰汽车,821925.191757
000981,山子高科,2530552.720738
000983,山西焦煤,3900148.332783
000985,大庆华科,224405.9745
000987,越秀资本,3854649.091327
000988,华工科技,9607662.88092
000989,九芝堂,655685.475929
000990,诚志股份,1100762.159203
000993,闽东电力,491381.911215
000995,皇台酒业,203309.568
000997,新 大 陆,2176069.06296
000998,隆平高科,1234832.462694
000999,华润三九,4139776.41939
001201,东瑞股份,272859.49518
001202,炬申股份,167058.25565
001203,大中矿业,3434671.17586
001205,盛航股份,243899.541985
001206,依依股份,178143.051486
001207,联科科技,513259.149368
001208,华菱线缆,473319.480645
001209,洪兴股份,177161.316428
001210,金房能源,375443.573274
001211,双枪科技,216082.38243
001212,中旗新材,605279.230599
001213,中铁特货,1573333.333176
001215,千味央厨,297003.53273
001216,华瓷股份,369513.789903
001217,华尔泰,340736.160639
001218,丽臣实业,286893.58976
001219,青岛食品,245354.775
001220,世盟股份,72909.1
001221,悍高集团,304787.78161
001222,源飞宠物,181927.88285
001223,欧克科技,269771.8324
001225,和泰机电,304579.0134
001226,拓山重工,168347.6388
001227,兰州银行,910835.15688
001228,永泰运,238475.722474
001229,魅视科技,260710.51321
001230,劲旅环境,217210.85155
001231,农心科技,110589.56895
001232,嘉立创,716101.887251
001233,海安集团,165937.7588
001234,泰慕士,213017.0705
001236,弘业期货,617833.38907
001237,惠康科技,177940.02294
001238,浙江正特,360939.876072
001239,永达股份,137940.0
001248,华润新能,1283383.779528
001255,博菲电气,209094.927072
001256,炜冈科技,239056.479688
001257,盛龙股份,328812.119188
001258,立新能源,1147052.257461
001259,利仁科技,216089.747955
001260,坤泰股份,105511.375
001266,宏英智能,194910.912744
001267,汇绿生态,2141510.527602
001268,联合精密,233579.939692
001269,欧晶科技,370008.979818
001270,铖昌科技,1968364.093416
001277,速达股份,140730.152297
001278,一彬科技,143299.923304
001279,强邦新材,105360.0
001280,中国铀业,1145036.456343
001282,三联锻造,242683.5208
001283,豪鹏科技,514306.118652
001285,瑞立科密,184245.6588
001286,陕西能源,1293300.0
001287,中电港,1681658.914661
001288,运机集团,436482.935898
001289,龙源电力,7658697.995116
001296,长江材料,161965.502
001298,好上好,733355.0064
001299,美能能源,330335.08326
001300,三柏硕,301063.25379
001301,尚太科技,1449936.710982
001306,夏厦精密,85002.0
001308,康冠科技,956040.814225
001309,德明利,6465201.58102
001311,多利科技,313364.920147
001312,福恩股份,100316.272095
001313,粤海饲料,539040.834321
001314,亿道信息,635885.258988
001316,润贝航科,453810.624
001317,三羊马,460345.551528
001318,阳光乳业,332690.82
001319,铭科精技,164902.150825
001322,箭牌家居,509862.171775
001323,慕思股份,594172.506451
001324,长青科技,265236.0
001325,元创股份,77400.4
001326,联域股份,169154.048147
001328,登康口腔,490163.9239
001330,博纳影业,670962.904794
001331,胜通能源,1201932.60075
001332,锡装股份,183402.174829
001333,光华股份,148444.0
001335,信凯科技,83656.69825
001336,楚环科技,119531.214517
001337,四川黄金,2234400.0
001338,永顺泰,462595.828948
001339,智微智能,1207447.753776
001356,富岭股份,198359.6205
001358,兴欣新材,121782.399812
001359,平安电工,480939.568014
001360,南矿集团,233526.382794
001365,天海电子,195806.72463
001366,播恩集团,230736.48
001367,海森药业,247969.665508
001368,通达创智,258096.470412
001369,双欣材料,259316.79125
001373,翔腾新材,120300.701894
001376,百通能源,247615.717141
001378,德冠新材,167585.390157
001379,腾达科技,108485.0611
001380,华纬科技,417754.595175
001382,新亚电缆,108549.0
001386,马可波罗,172283.5656
001387,雪祺电气,139458.630118
001388,信通电子,262999.238344
001389,广合科技,2325270.916228
001390,古麒绒材,204181.53075
001391,国货航,622935.1482
001393,维通利,201048.157485
001395,亚联机械,158101.983
001396,誉帆科技,74104.28928
001399,惠科股份,930885.272422
001400,江顺科技,254490.6
001696,宗申动力,1465648.225236
001872,招商港口,5472455.036335
001896,豫能控股,1760751.65482
001914,招商积余,967314.485394
001965,招商公路,6659193.09216
001979,招商蛇口,6182190.431475
002001,新 和 成,8156986.964608
002003,伟星股份,1266221.237043
002004,华邦健康,838979.605905
002005,德豪润达,418726.364762
002006,精工科技,701572.6683
002007,华兰生物,2051900.142416
002008,大族激光,8387651.059601
002009,天奇股份,577397.04997
002010,传化智联,1263056.521598
002011,盾安环境,1151744.31967
002012,凯恩股份,331078.83276
002014,永新股份,704548.957722
002015,协鑫能科,2787248.362238
002016,世荣兆业,384320.4252
002017,东信和平,989774.095634
002019,亿帆医药,813030.164325
002020,京新药业,917991.84878
002021,中捷资源,319181.916897
002022,科华生物,294707.680077
002023,海特高新,712869.632851
002025,航天电器,2912945.996982
002026,山东威达,503925.037616
002027,分众传媒,7047793.466288
002028,思源电气,8990610.36992
002029,七 匹 狼,598199.957141
002030,达安基因,757860.85728
002031,巨轮智能,1178872.05912
002032,苏 泊 尔,3199921.293066
002033,丽江股份,502224.885434
002034,旺能环境,763073.816445
002035,华帝股份,361301.402154
002036,联创电子,725106.361425
002037,保利联合,347912.283954
002038,双鹭药业,501090.534168
002039,黔源电力,829462.76444
002040,南 京 港,436495.74961
002041,登海种业,966240.0
002042,华孚时尚,666667.09116
002043,兔 宝 宝,1026172.393156
002044,美年健康,1786018.936047
002045,国光电器,513515.254148
002046,国机精工,2699574.505166
002047,宝鹰股份,520046.897216
002048,宁波华翔,1325694.880224
002049,紫光国微,5234088.115712
002050,三花智控,13088445.541632
002051,中工国际,1047355.78395
002052,同洲电子,597009.275364
002053,云南能投,868239.680452
002054,德美化工,280209.862701
002056,横店东磁,3204537.327988
002057,中钢天源,668892.148512
002058,紫竹高科,237127.086128
002059,云南旅游,561552.970482
002060,广东建工,496977.92388
002061,浙江交科,901900.8513
002062,宏润建设,933501.7968
002063,远光软件,985393.792651
002064,华峰化学,5556133.421784
002065,东华软件,2053180.347163
002066,瑞泰科技,498729.0
002067,景兴纸业,551092.787436
002068,黑猫股份,598294.738294
002069,獐子岛,269171.937526
002072,凯瑞德,327103.302
002073,软控股份,593270.351505
002074,国轩高科,4506626.70555
002075,沙钢股份,811714.1104
002076,星光股份,223136.565648
002077,大港股份,713248.322477
002078,太阳纸业,4103781.822864
002079,苏州固锝,721902.47642
002080,中材科技,7961018.282496
002081,金 螳 螂,1374021.196296
002083,孚日股份,936845.22888
002084,海鸥住工,457690.45382
002085,万丰奥威,2218845.9084
002086,东方海洋,335165.90924
002088,鲁阳节能,404265.741767
002090,金智科技,370315.47333
002091,江苏国泰,1235428.866741
002092,中泰化学,1249184.37762
002093,国脉科技,700212.5
002094,青岛金王,397010.790675
002095,生 意 宝,373283.579445
002096,易普力,1194993.546004
002097,山河智能,802604.40766
002098,浔兴股份,286042.0
002099,海翔药业,874712.199873
002100,天康生物,1148176.524115
002101,广东鸿图,578111.249727
002103,广博股份,266261.013368
002104,恒宝股份,853708.41263
002105,信隆健康,224879.208575
002106,莱宝高科,755755.542624
002107,沃华医药,389692.338662
002108,沧州明珠,715231.221404
002110,三钢闽光,738439.173008
002111,威海广泰,490706.603388
002112,三变科技,406748.16
002114,罗平锌电,244805.731894
002115,三维通信,802236.172525
002116,中国海诚,404175.969648
002117,东港股份,433503.27504
002119,康强电子,821496.676
002120,韵达股份,1933994.250231
002121,科陆电子,694360.854108
002123,梦网科技,593718.416616
002124,天邦食品,477314.906816
002125,湘潭电化,773683.645329
002126,银轮股份,3313379.657502
002127,南极电商,594430.433106
002128,电投能源,6556602.467025
002129,TCL中环,3692195.33685
002130,沃尔核材,1982279.777753
002131,利欧股份,2816157.334874
002132,恒星科技,586259.106209
002133,广宇集团,219413.007285
002134,天津普林,549415.55366
002135,东南网架,650333.416649
002136,安 纳 达,272573.27096
002137,实益达,304876.937164
002138,顺络电子,3409467.961812
002139,拓邦股份,999326.827251
002140,东华科技,649649.256125
002141,贤丰控股,659013.039124
002142,宁波银行,22767875.67285
002144,宏达高科,153765.327517
002145,钛能化学,1629170.982424
002146,荣盛发展,469281.76212
002148,北纬科技,290010.110873
002149,西部材料,1659673.0216
002150,正泰电源,748915.894233
002151,北斗星通,1261298.718368
002152,广电运通,2444894.319805
002153,石基信息,1286210.098416
002154,报 喜 鸟,483852.12781
002155,湖南黄金,4184372.099726
002156,通富微电,8629750.786514
002157,正邦科技,2507702.193864
002158,汉钟精机,1459894.439664
002159,三特索道,194435.485452
002160,常铝股份,417445.443045
002161,远 望 谷,516247.3263
002162,悦心健康,369165.291642
002163,海南发展,732033.025125
002164,宁波东力,514798.728439
002165,红 宝 丽,565473.712692
002166,莱茵生物,500001.007225
002167,东方锆业,1161587.805852
002169,智光电气,952676.806684
002170,芭田股份,927032.70333
002171,楚江新材,1663698.7141
002172,澳洋健康,322124.24733
002173,创新医疗,774391.65704
002174,游族网络,1192737.513156
002176,江特电机,1480491.466051
002177,御银股份,418777.173789
002178,延华智能,333848.707577
002179,中航光电,7173958.629968
002180,奔图科技,2308126.697838
002181,粤 传 媒,1077810.2488
002182,宝武镁业,1075932.8796
002183,怡 亚 通,1129692.429585
002184,海得控制,248785.900644
002185,华天科技,5178623.310324
002186,全 聚 德,305574.381648
002187,广百股份,403014.413975
002188,中天服务,143608.557906
002189,中光学,518209.536832
002190,成飞集成,924445.516911
002191,劲嘉股份,510588.455104
002192,融捷股份,1695406.725063
002194,武汉凡谷,512588.5614
002195,岩山科技,3577285.899369
002196,方正电机,533314.99136
002197,证通电子,377538.008484
002199,东晶电子,278698.826251
002200,交投生态,137791.08288
002201,九鼎新材,558075.71034
002202,金风科技,5882770.386669
002203,海亮股份,4239748.375668
002204,大连重工,998518.306544
002205,国统股份,205542.610168
002206,海 利 得,557023.709622
002208,合肥城建,815887.325296
002209,达 意 隆,212464.468648
002210,飞马国际,603084.298675
002212,天融信,775954.706695
002213,大为股份,576122.784513
002214,大立科技,796608.682245
002215,诺 普 信,858161.816388
002216,三全食品,753450.354855
002218,拓日新能,552295.783902
002219,新里程,696961.09566
002221,东华能源,851764.858021
002222,福晶科技,3014897.03816
002223,鱼跃医疗,2430174.469701
002224,三 力 士,308037.300958
002225,濮耐股份,352924.317186
002226,江南化工,1366841.78604
002228,合兴包装,389401.590298
002229,鸿博股份,595249.311307
002230,科大讯飞,8650369.413
002232,启明信息,604651.7134
002233,塔牌集团,832098.996272
002234,民和股份,251374.804926
002235,安妮股份,483827.435948
002236,大华股份,3899948.548965
002237,恒邦股份,1783764.587968
002238,天威视讯,530491.60476
002239,奥特佳,832868.78448
002240,盛新锂能,2690025.201234
002241,歌尔股份,7364107.931691
002242,九阳股份,636836.0625
002243,力合科创,887194.558224
002244,滨江集团,2407340.57382
002245,蔚蓝锂芯,2712940.472268
002246,北化股份,1172189.28519
002247,聚力文化,158290.704162
002248,华东数控,298270.732
002249,大洋电机,1241275.237578
002250,联化科技,1379764.793996
002251,步步高,844539.40522
002252,上海莱士,3241423.86342
002253,川大智胜,219186.764352
002254,泰和新材,1082779.311884
002255,海陆重工,503338.402227
002256,兆新股份,664734.48558
002258,利尔化学,1187434.20997
002259,升达林业,321244.170009
002261,拓维信息,2920276.765588
002262,恩华药业,1993799.34408
002263,大东南,591678.7065
002264,新 华 都,450428.247424
002265,建设工业,2215871.673015
002266,浙富控股,2358339.006523
002267,陕天然气,815151.301185
002268,电科网安,1201745.435976
002269,美邦服饰,344528.174025
002270,华明装备,1713583.024072
002271,东方雨虹,2145740.0657
002272,川润股份,707574.075597
002273,水晶光电,3400176.547353
002274,华昌化工,573963.66756
002275,桂林三金,698032.61298
002276,万马股份,1047610.76784
002277,友阿股份,839292.0256
002278,神开股份,299256.807408
002279,久其软件,568407.098322
002281,光迅科技,13181718.94104
002282,博深股份,297719.640064
002283,天润工业,824437.585644
002284,亚太股份,750493.0567
002285,世联行,469025.223297
002286,保龄宝,302036.377056
002287,奇正藏药,1136269.69205
002289,宇顺电子,978621.776878
002290,禾盛新材,1529963.696148
002291,遥望科技,502354.40606
002292,奥飞娱乐,863165.191888
002293,罗莱生活,941768.218692
002294,信立泰,3501965.542512
002295,精艺股份,243665.3737
002296,辉煌科技,314758.392264
002297,博云新材,1221859.474108
002298,中电鑫龙,573510.160344
002299,圣农发展,2104521.744072
002300,太阳电缆,580000.32343
002301,齐心集团,573672.989677
002302,西部建设,603405.357312
002303,美盈森,556096.396525
002304,洋河股份,5963877.087066
002307,北新路桥,500140.772359
002309,中利集团,719433.560092
002310,东方新能,1011772.17396
002311,海大集团,7384032.420872
002312,川发龙蟒,1600056.188985
002313,日海智能,321591.8187
002314,南山控股,299786.684736
002315,焦点科技,698701.725414
002316,亚联发展,151286.34
002317,众生药业,1892407.023584
002318,久立特材,1887061.645822
002319,乐通股份,222459.80562
002320,海峡股份,1585915.535716
002321,华英农业,454803.501926
002322,理工能科,448362.065404
002324,普利特,699381.844262
002326,永太科技,1431960.632424
002327,富安娜,309319.52247
002328,新朋股份,568403.152416
002329,皇氏集团,253432.108936
002330,得利斯,270533.14884
002331,皖通科技,284671.645968
002332,仙琚制药,855599.917788
002333,罗普斯金,363910.481298
002334,英威腾,495398.151356
002335,科华数据,1984182.603318
002337,赛象科技,278037.717705
002338,奥普光电,973200.0
002339,积成电子,361489.17102
002340,格林美,3279084.295772
002342,巨力索具,749431.65
002343,慈文传媒,260997.837586
002344,海宁皮城,521550.187444
002345,潮宏基,838600.062255
002346,柘中股份,822655.000008
002347,泰尔股份,306390.781521
002348,高乐股份,979429.770916
002349,精华制药,623662.575528
002350,北京科锐,773544.044718
002351,漫步者,534825.7824
002352,顺丰控股,15462749.364498
002353,杰瑞股份,8667405.77203
002354,天娱数科,1374809.743255
002355,兴民智通,305992.49175
002356,鹏飞绿能,368460.412901
002357,富临运业,354229.89818
002358,森源电气,500208.567676
002361,神剑股份,895194.36304
002362,汉王科技,335806.710624
002363,隆基机械,287288.893397
002364,中恒电气,2089739.56464
002365,永安药业,352251.489834
002366,融发核电,1080644.0536
002367,康力电梯,457035.432825
002368,太极股份,882635.00332
002369,卓翼科技,350378.98104
002370,亚太药业,401890.54367
002371,北方华创,46272793.032011
002372,伟星新材,1274583.730503
002373,千方科技,1067635.44765
002374,中锐股份,338585.296296
002375,亚厦股份,509771.644563
002376,新北洋,526026.32274
002377,国创高新,239923.178275
002378,章源钨业,2834278.13202
002379,宏桥控股,2152291.888182
002380,科远智慧,414809.03883
002381,双箭股份,180334.84
002382,蓝帆医疗,593686.375065
002383,合众思壮,531578.69899
002384,东山精密,24769410.224841
002385,大北农,1191586.219222
002386,天原股份,762611.70083
002387,维信诺,979287.432786
002388,新亚制程,313352.343405
002389,航天彩虹,1869087.815348
002390,信邦制药,578345.4702
002391,长青股份,249220.793007
002392,北京利尔,910988.738202
002393,力生制药,419703.985314
002394,联发股份,348290.173785
002395,双象股份,354035.88
002396,星网锐捷,2803193.307306
002397,梦洁股份,252816.78981
002398,垒知集团,254289.993624
002399,海普瑞,1225999.275032
002400,省广集团,1163434.952532
002401,中远海科,462019.71534
002402,和而泰,1540376.708262
002403,爱仕达,335198.120112
002404,嘉欣丝绸,267547.025352
002405,四维图新,1491197.599833
002406,远东传动,384525.176724
002407,多氟多,3545412.01088
002408,齐翔腾达,1496952.712096
002409,雅克科技,4033135.022514
002410,广联达,1407055.522624
002412,汉森制药,481913.96
002413,雷科防务,1051889.563564
002414,高德红外,4261859.988474
002415,海康威视,31543728.76677
002416,爱施德,1165787.720269
002418,康盛股份,592064.4
002419,天虹股份,545512.575166
002420,毅昌科技,248378.6355
002421,达实智能,688235.313038
002422,科伦药业,5443549.334272
002423,中粮资本,2264935.780225
002425,凯撒文化,313783.399743
002426,胜利精密,852877.23492
002427,尤夫股份,484382.849112
002428,云南锗业,5687042.3175
002429,兆驰股份,3551599.358505
002430,杭氧股份,2668792.054254
002432,九安医疗,3146232.50084
002434,万里扬,763200.4911
002436,兴森科技,5071399.305596
002437,誉衡药业,828454.47008
002438,江苏神通,681283.609151
002439,启明星辰,983554.1559
002440,闰土股份,1258652.15399
002441,众业达,331539.315849
002442,龙星科技,257060.131141
002443,金洲管道,559055.14848
002444,巨星科技,3504569.15029
002445,中南文化,752468.842914
002446,盛路通信,692634.050832
002448,中原内配,676874.086328
002449,国星光电,403865.591357
002451,摩恩电气,340340.475
002452,长高电气,611616.515019
002453,华软科技,289395.6651
002454,松芝股份,448327.810196
002455,百川股份,509486.031183
002456,欧菲光,2491528.873261
002457,青龙管业,402185.0808
002458,益生股份,880377.259736
002459,晶澳科技,2225459.471358
002460,赣锋锂业,5946611.712067
002461,珠江啤酒,1921169.12064
002462,嘉事堂,358217.144951
002463,沪电股份,21439796.8564
002465,海格通信,2477887.109
002466,天齐锂业,6693031.51249
002467,二六三,654000.261552
002468,申通快递,2112570.461961
002469,三维化学,397518.463752
002470,金正大,686720.844403
002471,中超控股,778206.419502
002472,双环传动,2880262.71491
002474,榕基软件,352419.883392
002475,立讯精密,39775172.40513
002476,新叶股份,314568.0
002478,常宝股份,506731.773963
002479,富春环保,522159.07062
002480,新筑股份,412140.771927
002481,双塔食品,487514.5336
002482,广田集团,494169.693732
002483,润邦股份,484232.187053
002484,江海股份,4620887.12448
002486,嘉麟杰,245308.556844
002487,大金重工,2095892.208652
002488,金固股份,755388.963179
002489,浙江永强,535652.02684
002490,山东墨龙,422001.438
002491,通鼎互联,2397643.406248
002492,恒基达鑫,237109.4961
002493,荣盛石化,13462841.448752
002494,华斯股份,137649.81024
002495,佳隆股份,167928.206094
002496,辉丰股份,255160.688544
002497,雅化集团,1894542.65562
002498,汉缆股份,2199012.156
002500,山西证券,1945656.178474
002506,协鑫集成,1478643.824988
002507,涪陵榨菜,1309470.42713
002508,老板电器,1498437.288135
002510,天汽模,580635.07788
002511,中顺洁柔,899417.796363
002513,蓝丰生化,159343.84908
002515,金字火腿,817574.127608
002516,旷达科技,790129.786962
002517,恺英网络,3271759.752693
002518,科士达,2048111.924328
002519,银河电子,642610.144748
002520,日发精机,459161.70944
002521,齐峰新材,275816.22222
002522,浙江众成,469803.863364
002523,天桥起重,509566.908563
002524,光正眼科,206767.101044
002526,山东矿机,483547.001574
002527,新时达,617345.522755
002529,海源复材,183560.0
002530,金财互联,532116.153927
002531,天顺风能,1107858.53138
002532,天山铝业,5392303.834476
002533,金杯电工,727558.124858
002534,西子洁能,1345344.97608
002535,林州重机,188077.05882
002536,飞龙股份,3177049.869594
002537,海联金汇,772537.9827
002539,云图控股,1192323.4575
002540,亚太科技,441115.498012
002541,鸿路钢构,1054471.01767
002543,万和电气,492576.269745
002544,普天科技,1086027.772284
002545,东方铁塔,2017342.21878
002546,新联电子,635373.305203
002548,金新农,368447.943336
002549,凯美特气,956840.864932
002550,千红制药,625539.873936
002551,尚荣医疗,202302.805313
002552,宝鼎科技,1693641.116244
002553,南方精工,436581.224856
002554,惠博普,384039.3168
002555,三七互娱,3050234.819008
002556,辉隆股份,499711.936605
002557,洽洽食品,955589.48212
002558,巨人网络,5258834.221257
002559,亚威股份,453873.762145
002560,通达股份,393941.19956
002561,徐家汇,301712.004776
002562,兄弟科技,404348.124852
002563,森马服饰,1292679.306392
002564,天沃科技,423439.907161
002565,顺灏股份,910501.492748
002566,益盛药业,162703.924002
002567,唐人神,579824.900505
002568,百润股份,1378654.332579
002570,贝因美,498957.843846
002571,德力股份,346930.096644
002572,索菲亚,581209.862188
002573,清新环境,459124.5321
002574,明牌珠宝,274032.0
002575,群兴玩具,321379.025
002576,通达动力,237532.419086
002577,雷柏科技,541698.89
002578,闽发铝业,359965.950498
002579,中京电子,822647.94237
002580,圣阳股份,1024999.7208
002582,好想你,355532.339074
002583,海能达,1089383.900508
002584,西陇科学,384911.4704
002585,双星新材,786406.915956
002586,围海股份,438269.755209
002587,奥拓电子,296720.983369
002588,史丹利,693778.34856
002589,瑞康医药,439720.478456
002590,万安科技,495833.643776
002591,恒大高新,144836.075376
002593,日上集团,257271.487011
002594,比亚迪,30476980.63028
002595,豪迈科技,4884981.68952
002596,海南瑞泽,389833.98666
002597,金禾实业,1192512.051458
002599,盛通股份,240995.343138
002600,领益智造,9093600.844947
002601,龙佰集团,3137951.31902
002602,世纪华通,10691412.216771
002603,以岭药业,2184144.873294
002605,姚记科技,587505.728824
002606,大连电瓷,553643.428734
002607,中公教育,1161181.438018
002608,江苏国信,2788222.821552
002609,捷顺科技,361224.783576
002611,东方精工,1482852.4648
002612,朗姿股份,438560.782906
002613,北玻股份,266143.139104
002614,奥佳华,250203.101337
002615,哈尔斯,197649.889878
002616,长青集团,286102.890516
002617,露笑科技,1147226.927132
002622,皓宸医疗,220073.5155
002623,亚玛顿,298200.741624
002624,完美世界,2039750.073756
002625,光启技术,6116830.651818
002626,金达威,1018467.92344
002627,三峡旅游,501975.705536
002628,成都路桥,391264.544762
002629,仁智股份,174217.9152
002631,德尔未来,873852.527052
002632,道明光学,547511.375983
002633,申科股份,219111.352295
002635,安洁科技,590530.931737
002636,金安国纪,4685742.772893
002637,赞宇科技,575386.36182
002638,勤上股份,583005.083879
002639,雪人集团,945270.440192
002640,跨境通,534150.3141
002641,公元股份,445645.308504
002642,荣联科技,480968.887551
002643,万润股份,1136790.8622
002644,佛慈制药,435079.764
002645,华宏科技,1188332.961789
002646,天佑德酒,342244.898031
002647,仁东控股,1162508.947265
002648,卫星化学,9271292.76369
002649,博彦科技,581655.781308
002651,利君股份,490822.440388
002652,扬子新材,213530.688
002653,海思科,3715410.340752
002654,万润科技,1165589.468176
002655,共达电声,1369899.0891
002656,摩登大道,200498.403456
002657,中科金财,556290.9132
002658,雪迪龙,279753.04422
002659,凯文教育,277002.841325
002660,茂硕电源,270847.395376
002661,克明食品,246117.085998
002662,峰璟股份,494993.763
002663,普邦股份,295331.09914
002664,信质集团,612479.95376
002666,德联集团,211334.994572
002668,TCL智家,1004971.293756
002669,康达新材,355693.415
002670,国盛证券,2066525.357082
002671,龙泉股份,221661.221346
002672,东江环保,337609.126646
002673,西部证券,3101889.70327
002674,兴业科技,680503.054552
002675,东诚药业,947071.208356
002676,顺威股份,375106.836414
002677,浙江美大,358644.621825
002678,珠江钢琴,642132.713904
002679,福建金森,251787.408
002681,奋达科技,779736.366
002682,龙洲股份,291869.300286
002683,广东宏大,2062848.297874
002685,华东重机,547120.998588
002686,亿利达,341867.125632
002687,乔治白,255615.035934
002688,金河生物,394437.709776
002690,美亚光电,684959.844488
002692,远程股份,305091.211875
002693,双成药业,359608.8965
002695,煌上煌,545720.974128
002696,百洋股份,222616.439388
002697,红旗连锁,545343.878125
002698,博实股份,1007901.16005
002700,万憬能源,269770.941241
002701,奥瑞金,1163597.63247
002702,海欣食品,257355.24375
002703,浙江世宝,1002728.254614
002705,新宝股份,901035.291
002706,良信股份,883879.94394
002707,众信旅游,480229.30776
002708,光洋股份,778205.545977
