code,date,side,seat,seat_code,buy,sell,net,reason,category,alias
603272,20260506,买入,国泰海通证券股份有限公司南京胜利路证券营业部,10000883374,13602728.0,0.0,13602728.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603272,20260506,买入,东方财富证券股份有限公司拉萨团结路第二证券营业部,10495103,11490315.0,0.0,11490315.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,东财散户通道,拉萨天团/东财
603272,20260506,卖出,浙商证券股份有限公司杭州五星路证券营业部,10949092,0.0,24965808.0,-24965808.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603272,20260506,卖出,中国国际金融股份有限公司上海分公司,10088113,0.0,16523463.88,-16523463.88,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603272,20260506,卖出,国泰海通证券股份有限公司总部,10004865,0.0,14222342.4,-14222342.4,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603272,20260506,卖出,国泰海通证券股份有限公司南京胜利路证券营业部,10000883374,0.0,13171103.0,-13171103.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603272,20260506,卖出,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,10000399618,0.0,11753180.7,-11753180.7,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,知名游资,T王
603221,20260729,买入,申港证券股份有限公司安徽分公司,10948131,9583272.0,0.0,9583272.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,买入,开源证券股份有限公司西安太华路证券营业部,10477800,6342336.0,0.0,6342336.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,方新侠
603221,20260729,买入,广发证券股份有限公司成都新光路证券营业部,10052218,5909473.26,0.0,5909473.26,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,买入,中国中金财富证券有限公司深圳桃园路证券营业部,10028593,2900128.0,0.0,2900128.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,买入,东方财富证券股份有限公司拉萨东环路第二证券营业部,10472087,2887650.0,0.0,2887650.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,东财散户通道,拉萨天团/东财
603221,20260729,卖出,西部证券股份有限公司西安莲湖路第一证券营业部,10025220,0.0,3122388.0,-3122388.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,卖出,中信建投证券股份有限公司西安市南大街证券营业部,10028755,0.0,1501578.0,-1501578.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,卖出,西南证券股份有限公司陕西分公司,10544111,0.0,1486674.0,-1486674.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,卖出,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,10143566,0.0,1226545.0,-1226545.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260729,卖出,国信证券股份有限公司杭州分公司,10429232,0.0,1214598.0,-1214598.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260730,买入,自然人,10000128629,118560400.0,0.0,118560400.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,买入,其他自然人,10000128629,109730400.0,0.0,109730400.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,买入,机构,99999,12643800.0,0.0,12643800.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,买入,中小投资者,10000128629,8829900.0,0.0,8829900.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,买入,沪股通,99999,0.0,0.0,0.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,北向资金,沪股通
603221,20260730,卖出,自然人,10000128629,0.0,128254300.0,-128254300.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,卖出,中小投资者,10000128629,0.0,69067900.0,-69067900.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,卖出,其他自然人,10000128629,0.0,59186500.0,-59186500.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,卖出,机构,99999,0.0,2949900.0,-2949900.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,其他营业部,
603221,20260730,卖出,沪股通,99999,0.0,0.0,0.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,北向资金,沪股通
603221,20260731,买入,自然人,10000128629,550743600.0,0.0,550743600.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,买入,其他自然人,10000128629,380649000.0,0.0,380649000.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,买入,中小投资者,10000128629,170094600.0,0.0,170094600.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,买入,机构,99999,28124300.0,0.0,28124300.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,买入,财通证券股份有限公司温岭中华路证券营业部,10022026,17047564.0,0.0,17047564.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,买入,中信建投证券股份有限公司苏州分公司,10134014,10143000.0,0.0,10143000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,苏州帮
603221,20260731,买入,财通证券股份有限公司台州临海杜桥滨海西路证券营业部,10713850,10014522.0,0.0,10014522.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,买入,国泰海通证券股份有限公司上海松江区中山东路证券营业部,10134445,9421720.0,0.0,9421720.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,上海超短帮
603221,20260731,买入,华泰证券股份有限公司上海浦东新区世纪大道证券营业部,10441054,8790323.0,0.0,8790323.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,买入,沪股通,99999,0.0,0.0,0.0,连续10个交易日内4次出现同正向异常波动的证券,北向资金,沪股通
603221,20260731,卖出,自然人,10000128629,0.0,526973400.0,-526973400.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,卖出,其他自然人,10000128629,0.0,317049400.0,-317049400.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,卖出,中小投资者,10000128629,0.0,209924000.0,-209924000.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,卖出,机构,99999,0.0,51894500.0,-51894500.0,连续10个交易日内4次出现同正向异常波动的证券,其他营业部,
603221,20260731,卖出,招商证券股份有限公司深圳招商证券大厦证券营业部,10499300,0.0,16830618.0,-16830618.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,卖出,财通证券股份有限公司温岭中华路证券营业部,10022026,0.0,16616488.0,-16616488.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,卖出,华金证券股份有限公司上海分公司,10456811,0.0,12242037.5,-12242037.5,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,卖出,国信证券股份有限公司南京江东中路证券营业部,10051038,0.0,11828564.0,-11828564.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,卖出,中国中金财富证券有限公司上海虹口区北外滩证券营业部,10000252919,0.0,11083961.0,-11083961.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260731,卖出,沪股通,99999,0.0,0.0,0.0,连续10个交易日内4次出现同正向异常波动的证券,北向资金,沪股通
603137,20260615,买入,华鑫证券有限责任公司航空基地证券营业部,10030346,3486036.0,0.0,3486036.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,买入,华鑫证券有限责任公司上海徐汇区瑞平路证券营业部,10993987,3435040.0,0.0,3435040.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,买入,华鑫证券有限责任公司绍兴胜利东路证券营业部,10000170384,3341806.0,0.0,3341806.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,买入,华鑫证券有限责任公司上海西藏中路证券营业部,10000246624,2544004.0,0.0,2544004.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,买入,华鑫证券有限责任公司上海浦东新区人民东路证券营业部,10132586,2371902.0,0.0,2371902.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,卖出,机构专用,0,0.0,8119073.6,-8119073.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,机构,机构专用
603137,20260615,卖出,江海证券有限公司上海徐汇区瑞金南路证券营业部,10023420,0.0,4191752.0,-4191752.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,卖出,中国银河证券股份有限公司南京燕山路证券营业部,10436739,0.0,1303058.0,-1303058.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,卖出,中国银河证券股份有限公司江苏分公司,10484786,0.0,1159028.0,-1159028.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603137,20260615,卖出,招商证券股份有限公司上海世纪大道证券营业部,10046548,0.0,1061080.0,-1061080.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603221,20260723,买入,国泰海通证券股份有限公司重庆观音桥步行街证券营业部,10719914,2389421.0,0.0,2389421.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260723,买入,中邮证券有限责任公司江苏分公司,10484194,1443936.0,0.0,1443936.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260723,卖出,国泰海通证券股份有限公司七台河大同街证券营业部,10141408,0.0,268460.0,-268460.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260723,卖出,中原证券股份有限公司濮阳中原路证券营业部,10131849,0.0,152760.0,-152760.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260723,卖出,华泰证券股份有限公司南京分公司,10455383,0.0,125884.0,-125884.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603221,20260723,卖出,光大证券股份有限公司佛山绿景路证券营业部,10128928,0.0,100659.0,-100659.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,佛山系
603221,20260723,卖出,华福证券股份有限公司漳州漳华中路证券营业部,10001620973,0.0,92929.0,-92929.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,买入,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,5684080.0,0.0,5684080.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,买入,德邦证券股份有限公司上海乍浦路证券营业部,10428348,4391378.0,0.0,4391378.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,买入,申港证券股份有限公司上海浦东新区东方路证券营业部,10000260708,2894382.0,0.0,2894382.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,卖出,东莞证券股份有限公司东莞长安分公司,10449176,0.0,1072942.0,-1072942.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,卖出,机构专用,0,0.0,965589.0,-965589.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603137,20260702,卖出,中泰证券股份有限公司上海周家嘴路证券营业部,10113621,0.0,699555.0,-699555.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260702,卖出,机构专用,0,0.0,683621.0,-683621.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603137,20260702,卖出,机构专用,0,0.0,510190.0,-510190.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603137,20260708,买入,华泰证券股份有限公司深圳彩田路证券营业部,10021775,36846135.0,0.0,36846135.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,买入,华泰证券股份有限公司深圳彩田路证券营业部,10021775,36846135.0,0.0,36846135.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,买入,国泰海通证券股份有限公司武汉紫阳东路证券营业部,10026937,28577934.0,0.0,28577934.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,紫阳东路
603137,20260708,买入,国泰海通证券股份有限公司武汉紫阳东路证券营业部,10026937,28577934.0,0.0,28577934.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,知名游资,紫阳东路
603137,20260708,买入,东莞证券股份有限公司四川分公司,10477736,27595095.0,0.0,27595095.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,买入,东莞证券股份有限公司四川分公司,10477736,27595095.0,0.0,27595095.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,买入,华泰证券股份有限公司上海黄浦区黄陂南路证券营业部,10025324,23356745.0,0.0,23356745.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,买入,华泰证券股份有限公司上海黄浦区黄陂南路证券营业部,10025324,23356745.0,0.0,23356745.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,买入,国泰海通证券股份有限公司广州临江大道证券营业部,10026736,18201995.0,0.0,18201995.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,买入,国泰海通证券股份有限公司广州临江大道证券营业部,10026736,18201995.0,0.0,18201995.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,卖出,国元证券股份有限公司上海民生路证券营业部,10026913,0.0,35055935.4,-35055935.4,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,卖出,国元证券股份有限公司上海民生路证券营业部,10026913,0.0,34968449.4,-34968449.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,卖出,江海证券有限公司上海徐汇区瑞金南路证券营业部,10023420,0.0,33248824.8,-33248824.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,卖出,江海证券有限公司上海徐汇区瑞金南路证券营业部,10023420,0.0,33248824.8,-33248824.8,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,卖出,国新证券股份有限公司岳阳大道证券营业部,10437420,0.0,29530990.0,-29530990.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,卖出,国新证券股份有限公司岳阳大道证券营业部,10437420,0.0,29530990.0,-29530990.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,卖出,华泰证券股份有限公司南京江宁天元东路证券营业部,10140922,0.0,27796703.0,-27796703.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603137,20260708,卖出,华泰证券股份有限公司南京江宁天元东路证券营业部,10140922,0.0,27796703.0,-27796703.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260708,卖出,机构专用,0,0.0,24218619.2,-24218619.2,有价格涨跌幅限制的日换手率达到20%的前五只证券,机构,机构专用
603137,20260708,卖出,机构专用,0,0.0,24218619.2,-24218619.2,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603137,20260706,买入,东海证券股份有限公司杭州江南大道证券营业部,10737541,13721272.4,0.0,13721272.4,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,买入,东海证券股份有限公司珠海吉大路证券营业部,10159689,3972654.0,0.0,3972654.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,买入,华源证券股份有限公司慈溪浒山路证券营业部,10000856641,3679569.6,0.0,3679569.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,买入,德邦证券股份有限公司宜昌沿江大道证券营业部,10000272777,2774142.0,0.0,2774142.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,卖出,中国中金财富证券有限公司鞍山南胜利路证券营业部,10028592,0.0,2662104.0,-2662104.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,卖出,中国银河证券股份有限公司郑州如意东路证券营业部,10023565,0.0,1558410.0,-1558410.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,卖出,中信证券股份有限公司北京分公司,10135340,0.0,1240524.0,-1240524.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,卖出,华泰证券股份有限公司姜堰东大街证券营业部,10143711,0.0,1149658.0,-1149658.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603137,20260706,卖出,国泰海通证券股份有限公司天津青年路证券营业部,10025391,0.0,973516.0,-973516.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,买入,国泰海通证券股份有限公司上海松江区中山东路证券营业部,10134445,48537962.9,0.0,48537962.9,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,上海超短帮
603045,20260506,买入,东亚前海证券有限责任公司上海分公司,10924074,39948983.6,0.0,39948983.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,买入,兴业证券股份有限公司福州工业路证券营业部,10057576,19184399.0,0.0,19184399.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,买入,国泰海通证券股份有限公司总部,10004865,15576482.6,0.0,15576482.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,买入,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,10000399618,15101568.0,0.0,15101568.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,T王
603045,20260506,卖出,国泰海通证券股份有限公司总部,10004865,0.0,17255861.04,-17255861.04,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,卖出,华泰证券股份有限公司总部,10028451,0.0,16745201.48,-16745201.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,卖出,国金证券股份有限公司杭州利一路证券营业部,10123442,0.0,16544970.0,-16544970.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,卖出,东北证券股份有限公司上海局门路证券营业部,10091173,0.0,16326691.0,-16326691.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260506,卖出,中信证券股份有限公司深圳滨海大道证券营业部,10434522,0.0,13856493.72,-13856493.72,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260506,买入,国泰海通证券股份有限公司南京太平南路证券营业部,10025054,62328006.3,0.0,62328006.3,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,知名游资,作手新一
601991,20260506,买入,华鑫证券有限责任公司上海莲花路证券营业部,10048435,39893174.0,0.0,39893174.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,买入,中信证券股份有限公司东阳吴宁西路证券营业部,10124373,34988914.0,0.0,34988914.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,买入,方正证券股份有限公司上海浦东新区成山路证券营业部,10502153,24998098.0,0.0,24998098.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,买入,华泰证券股份有限公司武汉新华路证券营业部,10487615,23007854.0,0.0,23007854.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,卖出,信达证券股份有限公司泉州丰泽街证券营业部,10668237,0.0,48923102.0,-48923102.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,卖出,中国银河证券股份有限公司厦门嘉禾路证券营业部,10023542,0.0,41187940.0,-41187940.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,卖出,中国银河证券股份有限公司厦门民族路证券营业部,10030498,0.0,38615807.0,-38615807.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,卖出,华福证券股份有限公司厦门吕岭路证券营业部,10158343,0.0,27482395.34,-27482395.34,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260506,卖出,中国中金财富证券有限公司北京北三环东路证券营业部,10025073,0.0,20634693.98,-20634693.98,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260508,买入,沪股通专用,10434470,353431402.43,0.0,353431402.43,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
601991,20260508,买入,国泰海通证券股份有限公司总部,10004865,156868634.31,0.0,156868634.31,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,买入,国泰海通证券股份有限公司湛江万豪世家证券营业部,10456753,150427427.0,0.0,150427427.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,买入,中国国际金融股份有限公司北京建国门外大街证券营业部,10050414,120360747.52,0.0,120360747.52,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,买入,中信证券股份有限公司上海分公司,10135341,116709723.26,0.0,116709723.26,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,卖出,沪股通专用,10434470,0.0,280179805.91,-280179805.91,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
601991,20260508,卖出,东方财富证券股份有限公司拉萨东环路第二证券营业部,10472087,0.0,89778543.67,-89778543.67,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,东财散户通道,拉萨天团/东财
601991,20260508,卖出,兴业证券股份有限公司深圳东海国际证券营业部,10055505,0.0,85017674.0,-85017674.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,卖出,国泰海通证券股份有限公司总部,10004865,0.0,71160724.92,-71160724.92,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260508,卖出,国泰海通证券股份有限公司南京太平南路证券营业部,10025054,0.0,68869236.4,-68869236.4,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,作手新一
603045,20260508,买入,华泰证券股份有限公司北京东三环北路证券营业部,10079640,62573973.0,0.0,62573973.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,买入,国盛证券股份有限公司萍乡分公司,10076705,18157308.0,0.0,18157308.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,买入,中国中金财富证券有限公司深圳益田路证券营业部,10030338,6089720.0,0.0,6089720.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,买入,长江证券股份有限公司邯郸东柳北大街证券营业部,10436169,4877990.0,0.0,4877990.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,买入,国信证券股份有限公司成都二环路证券营业部,10045173,4175808.0,0.0,4175808.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,卖出,机构专用,0,0.0,14738241.0,-14738241.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603045,20260508,卖出,机构专用,0,0.0,13049400.0,-13049400.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603045,20260508,卖出,浙商证券股份有限公司北京分公司,10048239,0.0,11918452.0,-11918452.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,卖出,申万宏源证券有限公司上海静安区洛川东路证券营业部,10025183,0.0,10774511.0,-10774511.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603045,20260508,卖出,万联证券股份有限公司上海分公司,10046643,0.0,6485052.0,-6485052.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
601991,20260507,买入,中国银河证券股份有限公司三亚迎宾路证券营业部,10339032,50370857.99,0.0,50370857.99,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
601991,20260507,买入,国泰海通证券股份有限公司成都北一环路证券营业部,10026897,41685648.0,0.0,41685648.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,知名游资,炒股养家
601991,20260507,买入,沪股通专用,10434470,33591153.0,0.0,33591153.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,北向资金,沪股通专用
601991,20260507,买入,国泰海通证券股份有限公司上海松江区中山东路证券营业部,10134445,28341965.0,0.0,28341965.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,知名游资,上海超短帮
601991,20260507,买入,中信证券股份有限公司深圳深南中路中信大厦证券营业部,10134015,22377688.0,0.0,22377688.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
